contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,16,17,18,19,20,22,23,24,25,26,29,56,60,63,64,72,73,74,75,76,78,79,80,81,82,84,102,103,108,133,146,147,154,214,215,230,231,233,321,322,326,327,328,362,374,375,391,395,396,458,9,62,100,153,160,280,281,282,324,353,390,472,473,21,77,120,323,338,83,89,114,138,254,273,61,66,68,101,121,136,139,314,468,469,28,85,300,275,274,189,192,65,87,69,122,113,216,217,86,67
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2653270753,645,16,2,83,39,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,95.4,46.8,2024-03-02T13:44:45.650,2024-03-02T13:46:21,1.0,"{""id"": 4856066627, ""qualifierId"": 395, ""value"": ""97.1""}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,,NaN,true,,NaN,NaN,NaN,NaN,49.0,13.3,true,NaN,NaN,NaN,true,true,NaN,97.7,47.5,NaN,0.3088545799255371,0.6301,2,1,true,,2024-03-02 13:44:45.332,83:39.059,,97.1,47.3,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2653259195,646,13,2,73,55,V. Rasmussen,dwuxps3jv2852642q000wep6,1,89.9,36.6,2024-03-02T13:35:01.628,2024-03-02T13:36:15,NaN,"{""id"": 4845439321, ""qualifierId"": 20}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,NaN,NaN,NaN,NaN,,true,true,NaN,NaN,,NaN,NaN,Center,,true,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,NaN,NaN,50.3,84.7,NaN,NaN,NaN,NaN,NaN,true,NaN,100,49.1,NaN,0.09279201179742813,NaN,3,1,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2653264753,677,15,2,78,28,F. Mortensen,1xcf8y3egy8j0g2c6xkcx6o6h,1,86.7,40.9,2024-03-02T13:39:34.292,2024-03-02T13:42:25,NaN,"{""id"": 4845479203, ""qualifierId"": 328}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,NaN,NaN,true,NaN,,true,true,NaN,NaN,,NaN,NaN,Center,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,true,NaN,NaN,NaN,46.8,5.7,NaN,NaN,98.0,46.8,NaN,NaN,NaN,NaN,NaN,621,0.11719311028718948,0.1734,1,2,true,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2653265729,685,13,2,79,21,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,93.7,46.4,2024-03-02T13:40:27.517,2024-03-02T14:12:20,1.0,"{""id"": 4856055743, ""qualifierId"": 154}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,true,NaN,true,NaN,,NaN,true,NaN,NaN,,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,59.5,56.9,NaN,NaN,NaN,NaN,true,NaN,NaN,99.8,50,NaN,0.014605214819312096,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,true,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2653274693,733,13,2,87,10,R. Gyamfi,efubck8twu1elbhlomltnjjtg,1,84.2,76.5,2024-03-02T13:48:16.831,2024-03-02T13:49:30,1.0,"{""id"": 4845522375, ""qualifierId"": 29}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,NaN,NaN,NaN,NaN,,true,true,NaN,NaN,,NaN,true,Center,,NaN,true,NaN,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,51.3,52.8,NaN,NaN,NaN,NaN,NaN,NaN,true,99.7,50.5,NaN,0.02996414341032505,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,true,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2653277117,754,15,2,89,30,R. Gyamfi,efubck8twu1elbhlomltnjjtg,1,78.2,59.3,2024-03-02T13:50:37.159,2024-03-02T13:51:53,1.0,"{""id"": 4845534775, ""qualifierId"": 233, ""value"": ""679""}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,NaN,NaN,NaN,true,,true,true,NaN,NaN,,NaN,true,Center,,NaN,NaN,NaN,NaN,NaN,,true,NaN,,NaN,NaN,NaN,NaN,53.7,11.4,NaN,NaN,99.7,50.5,NaN,NaN,true,NaN,NaN,679,0.04824255406856537,0.1658,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,,,,
b2vft81kyjurzbmekvgrqwr64,Hobro,2653282115,800,13,2,95,13,J. Cornelius,8gdfn7j6xac9p4jh94hk40jdg,1,85.6,26.8,2024-03-02T13:56:20.152,2024-03-02T13:57:42,1.0,"{""id"": 4845560117, ""qualifierId"": 230, ""value"": ""99.4""}",a4y8t8tf4o39mojb8qpzdo1ec,Kolding vs Hobro,2024-03-02,NaN,NaN,NaN,NaN,,true,NaN,true,NaN,,NaN,true,Center,,true,NaN,NaN,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,59.5,29.2,NaN,NaN,NaN,NaN,NaN,NaN,true,99.4,45.5,NaN,0.05541812628507614,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,NaN,NaN,,,,,,,NaN,NaN,,NaN,,,NaN,,,,,NaN,,,,,,,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656116065,60,15,1,6,14,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,95.8,48.1,2024-03-08T18:05:42.134,2024-03-08T18:16:12,1.0,"{""id"": 4860898823, ""qualifierId"": 25}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,true,NaN,NaN,,true,NaN,NaN,,true,,true,Center,NaN,NaN,,NaN,NaN,NaN,,true,NaN,NaN,NaN,,true,NaN,52.4,19,true,NaN,99.3,51.6,true,true,NaN,99.5,48.6,87,0.5289649367332458,NaN,2,1,true,,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,true,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656116127,62,15,1,6,18,D. Ingvarsson,9d3o7jvtrmybswt14x5tq4hrd,1,76.0,48.5,2024-03-08T18:05:46.578,2024-03-08T18:19:45,NaN,"{""id"": 4860918137, ""qualifierId"": 147, ""value"": ""49.5""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,true,,NaN,NaN,NaN,,true,,NaN,Center,NaN,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,50.6,19,NaN,NaN,87.2,49.5,NaN,NaN,true,97.8,49.5,89,0.016103191301226616,NaN,2,3,true,,NaN,NaN,,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,true,60,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656116985,77,16,1,7,53,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,94.2,50.6,2024-03-08T18:07:21.800,2024-03-08T18:08:52,1.0,"{""id"": 4872536319, ""qualifierId"": 396, ""value"": ""51.1""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,true,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,true,NaN,,NaN,NaN,51.2,24.1,NaN,true,NaN,NaN,true,true,NaN,98.9,50,NaN,0.3666638731956482,0.5825,2,1,true,,2024-03-08 18:07:20.714,07:53.122,,99.3,51.1,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656117869,82,15,1,6,17,A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,1,82.4,50.9,2024-03-08T18:05:45.227,2024-03-08T18:18:33,NaN,"{""id"": 4860911475, ""qualifierId"": 321, ""value"": ""0.04323049634695053""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,true,,true,NaN,NaN,,true,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,49.9,19,NaN,NaN,85.4,50.7,NaN,NaN,true,98.4,49.5,100,0.04323049634695053,NaN,2,3,true,,NaN,NaN,,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,true,60,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656132673,213,13,1,28,54,M. Kristensen,932yrcg5whf7qk0o70cx5n88a,1,85.6,44.6,2024-03-08T18:28:22.318,2024-03-08T18:29:43,1.0,"{""id"": 4860949027, ""qualifierId"": 231, ""value"": ""48.9""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,true,NaN,,true,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,68.1,5.6,true,NaN,NaN,NaN,true,NaN,NaN,98.6,48.9,NaN,0.1435101479291916,NaN,1,2,NaN,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2656129301,258,16,1,22,16,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,96.4,57.3,2024-03-08T18:21:43.923,2024-03-08T18:23:25,NaN,"{""id"": 4860928663, ""qualifierId"": 61}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,,NaN,Center,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,,NaN,NaN,54.5,17.1,NaN,NaN,NaN,NaN,NaN,true,NaN,98.8,54.9,NaN,0.2995471954345703,0.8482,1,1,NaN,,2024-03-08 18:21:43.549,22:15.957,,1.1,45.5,true,,,NaN,NaN,,PASS_LOST,206755,4806,,,,257,,,NaN,,NaN,NaN,NaN,,,,,,true,,,NaN,,true,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656135921,261,14,1,34,33,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,91.4,46.6,2024-03-08T18:34:01.274,2024-03-08T18:35:28,1.0,"{""id"": 4860966655, ""qualifierId"": 56, ""value"": ""Center""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,true,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,NaN,true,,NaN,NaN,NaN,NaN,,NaN,NaN,51.9,39.2,NaN,NaN,NaN,NaN,true,NaN,NaN,98.9,48.6,NaN,0.07674705982208252,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656165935,431,13,2,48,40,M. Kristensen,932yrcg5whf7qk0o70cx5n88a,1,90.9,48.7,2024-03-08T19:08:09.945,2024-03-08T19:09:28,1.0,"{""id"": 4861122255, ""qualifierId"": 230, ""value"": ""98.9""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,true,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,63.0,6.9,NaN,NaN,NaN,NaN,true,NaN,NaN,98.9,49.3,NaN,0.08594308793544769,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2656143255,456,15,1,43,27,Y. Agnero,8uzx6yb66zjn0ke2rwqlg7wus,1,72.9,54.6,2024-03-08T18:42:54.774,2024-03-08T18:44:14,1.0,"{""id"": 4861006355, ""qualifierId"": 326, ""value"": ""3""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,true,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,49.7,19,NaN,NaN,75.4,54.2,NaN,NaN,NaN,98.4,50.9,312,0.013226032257080078,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656176873,522,13,2,56,15,I. Tånnander,6bajck5osvj7trnwt2a5mc3dg,1,90.2,47.8,2024-03-08T19:15:44.171,2024-03-11T19:58:48,1.0,"{""id"": 4872924499, ""qualifierId"": 17}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,true,NaN,,true,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,true,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,66.9,25,NaN,NaN,92.9,53.4,true,NaN,NaN,98.8,49.3,NaN,0.0893,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,true,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2656161869,529,15,2,45,26,L. Carlius,8rca5ubs4sceptlozciq296cq,1,79.9,50.3,2024-03-08T19:04:55.922,2024-03-08T20:08:53,NaN,"{""id"": 4872701815, ""qualifierId"": 78}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,true,,true,true,NaN,,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,49.4,19,NaN,NaN,82.5,50.2,NaN,NaN,true,97.7,51.1,393,0.05719469115138054,NaN,2,2,true,,NaN,NaN,,NaN,NaN,true,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2656162391,532,15,2,45,54,J. Vadstrup,b55jtl3ixolidn6cvc4t90efo,1,94.3,63.4,2024-03-08T19:05:23.881,2024-03-08T20:08:54,1.0,"{""id"": 4861105273, ""qualifierId"": 233, ""value"": ""395""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,,true,Center,NaN,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,51.6,16.7,NaN,NaN,96.0,61.9,true,NaN,NaN,99.4,53.4,395,0.049975115805864334,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,true,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2656162549,536,15,2,46,1,S. Yatéké,9ircna8pbskreztmy1wiqwx9m,1,90.1,53.0,2024-03-08T19:05:30.859,2024-03-08T20:08:55,1.0,"{""id"": 4861132159, ""qualifierId"": 322, ""value"": ""0.3238""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,true,NaN,true,NaN,,NaN,NaN,NaN,,true,,true,Center,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,true,,NaN,NaN,46.0,13.9,NaN,NaN,98.9,50.9,true,NaN,NaN,NaN,NaN,397,0.02633410133421421,0.3238,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656178679,544,15,2,58,53,A. Nørager,8ewvm6ux4yvpwgrzjkc1chqwa,1,75.4,57.5,2024-03-08T19:18:22.252,2024-03-08T19:20:02,1.0,"{""id"": 4861194163, ""qualifierId"": 102, ""value"": ""52.2""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,true,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,,true,NaN,NaN,NaN,,true,NaN,52.2,19,NaN,NaN,78.4,56.9,NaN,NaN,true,98.0,49.8,613,0.024912722408771515,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656183649,582,13,2,62,29,A. Njai,f1ba9g771s0zeel0titcj3omi,1,95.8,41.9,2024-03-08T19:21:58.995,2024-03-08T19:23:28,1.0,"{""id"": 4861218651, ""qualifierId"": 231, ""value"": ""47.3""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,NaN,,true,true,NaN,,NaN,,true,Center,true,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,true,42.2,8.3,NaN,NaN,NaN,NaN,true,NaN,NaN,98.9,47.3,NaN,0.08947917073965073,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656206401,771,15,2,81,39,M. Vestergård,f58yr2jmfp8kpgprfxbokt1t6,1,88.7,44.0,2024-03-08T19:41:08.893,2024-03-08T19:44:54,1.0,"{""id"": 4861345277, ""qualifierId"": 328}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,50.4,19,NaN,NaN,95.1,47.7,true,NaN,NaN,98.8,49.8,746,0.18694481253623962,NaN,1,3,true,,NaN,NaN,,NaN,NaN,NaN,,,true,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656207867,778,15,2,83,0,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,85.9,29.5,2024-03-08T19:42:29.985,2024-03-08T19:45:57,1.0,"{""id"": 4861363719, ""qualifierId"": 233, ""value"": ""755""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,NaN,,true,NaN,true,,NaN,,true,Center,NaN,true,,NaN,NaN,NaN,,NaN,true,NaN,NaN,,true,NaN,48.3,19,NaN,NaN,87.5,31.6,true,NaN,NaN,98.5,46.8,755,0.028300009667873383,NaN,3,2,NaN,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656211767,805,13,2,86,16,T. Mikkelsen,3l0wq19mq865qi29ndtb0axn9,1,86.7,51.3,2024-03-08T19:45:45.520,2024-03-08T19:50:54,1.0,"{""id"": 4861397943, ""qualifierId"": 154}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,true,NaN,,true,true,NaN,,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,62.5,41.7,true,NaN,NaN,NaN,true,NaN,NaN,98.5,49.8,NaN,0.051253098994493484,NaN,3,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,true,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656217683,855,13,2,91,10,P. Ngongo,1nn1wc14k9zd3wtu73loj7kes,1,90.8,48.5,2024-03-08T19:50:39.608,2024-03-08T19:52:12,1.0,"{""id"": 4861404623, ""qualifierId"": 231, ""value"": ""49.6""}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,true,NaN,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,58.3,2.8,NaN,NaN,NaN,NaN,true,NaN,NaN,98.4,49.6,NaN,0.20497123897075653,NaN,2,2,true,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,NaN,,NaN,NaN,true,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2656221015,880,13,2,95,1,A. Njai,f1ba9g771s0zeel0titcj3omi,1,78.7,33.4,2024-03-08T19:54:30.832,2024-03-08T19:55:44,1.0,"{""id"": 4861420755, ""qualifierId"": 215}",a5per55g3pzayog402aocgh04,Helsingør vs Kolding,2024-03-08,NaN,NaN,NaN,true,,NaN,true,NaN,,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,NaN,59.5,87.5,NaN,NaN,NaN,NaN,NaN,NaN,true,98.6,48.9,NaN,0.02374809794127941,NaN,2,2,NaN,,NaN,NaN,,NaN,NaN,NaN,,,NaN,NaN,,NaN,NaN,NaN,,,,NaN,,,true,,NaN,NaN,NaN,,,,,,NaN,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2659829051,80,13,1,7,1,A. Leifsson,dqssvdpt2iwg8qn9wto3miind,1,90.9,62.6,2024-03-16T12:12:18.868,2024-03-16T12:13:30,NaN,"{""id"": 4880834463, ""qualifierId"": 56, ""value"": ""Center""}",a785uv6dvfebzemhzvay4e6tw,Kolding vs Næstved,2024-03-16,NaN,NaN,true,NaN,,true,NaN,NaN,NaN,NaN,,NaN,Center,,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,40.3,63.9,NaN,,NaN,NaN,NaN,NaN,NaN,99.8,50.9,NaN,0.04319723695516586,NaN,3,2,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,NaN,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2659836083,126,16,1,16,1,F. Ellegaard,axku82d0k0yneq3cgw2rztox6,1,88.5,50.0,2024-03-16T12:21:19.242,2024-03-16T12:22:30,NaN,"{""id"": 4880871789, ""qualifierId"": 103, ""value"": ""2.5""}",a785uv6dvfebzemhzvay4e6tw,Kolding vs Næstved,2024-03-16,NaN,NaN,true,NaN,,true,NaN,NaN,NaN,NaN,,NaN,Center,,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,53.7,2.5,NaN,,NaN,NaN,NaN,true,NaN,99.5,49.8,NaN,0.7884,0.9932,1,1,NaN,,2024-03-16 12:21:18.517,16:00.863,NaN,98.9,52.3,true,true,,,NaN,NaN,NaN,NaN,NaN,,154,544848,NaN,,,NaN,,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,NaN,,,,
b8oqgvx1ijeyn6y1cn6929ix4,Kolding,2659834179,145,13,1,13,28,J. Kiilerich,c1kv9ybtguhs625d1vwlwa6ay,1,87.8,65.6,2024-03-16T12:18:46.311,2024-03-16T12:20,1.0,"{""id"": 4880862405, ""qualifierId"": 75}",a785uv6dvfebzemhzvay4e6tw,Kolding vs Næstved,2024-03-16,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,,true,Center,,,true,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,30.4,4.2,true,,92.3,49.1,NaN,NaN,NaN,99.5,50.5,NaN,0.03135354071855545,NaN,3,2,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,,NaN,,,,NaN,,NaN,,,,,,,,,,,,NaN,,,,,,,,,,,,,NaN,,,,
