contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,assist,qualifier,match_id,label,date,15,17,18,20,21,22,24,25,26,29,56,60,61,62,63,72,73,74,75,76,77,78,79,80,82,83,87,89,102,103,108,120,122,146,147,154,160,214,215,230,231,233,280,281,282,321,322,323,324,326,327,328,338,374,375,395,396,458,468,472,16,19,23,64,67,81,85,100,101,133,139,153,391,362,65,84,114,121,137,138,216,217,274,300,113,273,9,86,353,390,68,136,469,28,473,69,276,254,66,192,314,275
6wwwud48qahpwrfxs20334qk5,Fredericia,2580764533,209,15,1,19,28,T. Bach,5lssweodhkyifhj333v6f6r6c,1,93.8,48.4,2023-08-22T17:20:02.760,2023-08-22T17:21:11,1.0,"{""id"": 4458407163, ""qualifierId"": 146, ""value"": ""98.8""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,true,true,NaN,NaN,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,48.1,16.5,NaN,NaN,,98.8,48.7,true,,true,NaN,NaN,NaN,186,NaN,NaN,NaN,0.18922564387321472,0.5216,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580764869,210,15,1,21,32,M. Opondo,4m3slt6iikaxklqd12i719rl5,1,92.5,46.3,2023-08-22T17:22:06.401,2023-08-22T17:23:23,1.0,"{""id"": 4458409171, ""qualifierId"": 233, ""value"": ""219""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,true,true,NaN,NaN,,NaN,NaN,true,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,50.0,25.9,NaN,NaN,,98.5,48.6,true,,NaN,NaN,NaN,NaN,219,NaN,NaN,NaN,0.11517813801765442,0.0379,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580765161,229,13,1,24,37,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,79.6,66.2,2023-08-22T17:25:10.858,2023-08-22T17:26:25,NaN,"{""id"": 4458410795, ""qualifierId"": 26}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,NaN,NaN,NaN,true,NaN,Center,NaN,,,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,51.3,66.7,NaN,true,,NaN,NaN,NaN,,NaN,NaN,98.5,49.5,NaN,NaN,NaN,NaN,0.08106333762407303,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580765673,266,13,1,28,15,M. Juhl,duvhbifjh37mvlm46akiy431m,1,91.6,57.9,2023-08-22T17:28:49.492,2023-08-24T14:15:58,NaN,"{""id"": 4458414081, ""qualifierId"": 230, ""value"": ""99.4""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,true,NaN,true,,NaN,NaN,true,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,49.7,56.9,true,NaN,,NaN,NaN,NaN,,NaN,NaN,99.4,50.5,NaN,NaN,NaN,NaN,0.10558860749006271,NaN,NaN,NaN,1,3,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,true,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580766361,312,13,1,32,0,S. Berger,8ngloyr6r0m71p8kgpfe69bvu,1,80.9,35.5,2023-08-22T17:32:33.875,2023-08-25T06:30:07,1.0,"{""id"": 4458417867, ""qualifierId"": 18}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,NaN,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,57.8,20.8,NaN,NaN,,NaN,NaN,NaN,,NaN,true,98.1,48.9,NaN,NaN,NaN,NaN,0.04082208126783371,NaN,NaN,true,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,true,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580767427,369,13,1,37,56,M. Kiilerich,630daj1ef34rczbhng0eoncvd,1,89.5,51.9,2023-08-22T17:38:29.989,2023-08-22T17:39:42,1.0,"{""id"": 4458423999, ""qualifierId"": 29}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,true,true,NaN,NaN,,NaN,NaN,true,NaN,true,Center,NaN,,,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,63.0,13.9,NaN,NaN,,98.1,58.8,true,,NaN,NaN,98.4,50.2,NaN,NaN,NaN,NaN,0.030502187088131905,NaN,NaN,NaN,3,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,true,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580768413,388,15,1,42,59,J. Ankersen,4mxciw9jsj9l437fd7bv78p91,1,79.0,45.5,2023-08-22T17:43:33.203,2023-08-25T07:30:25,NaN,"{""id"": 4458432643, ""qualifierId"": 147, ""value"": ""45.8""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,true,NaN,,NaN,47.7,19,NaN,NaN,,82.3,45.8,NaN,,NaN,true,95.0,49.6,410,NaN,NaN,NaN,0.03735428676009178,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580768787,423,15,1,44,35,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,1,88.8,31.2,2023-08-22T17:45:09.448,2023-08-22T18:03:17,1.0,"{""id"": 4458432467, ""qualifierId"": 147, ""value"": ""46.4""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,true,,true,NaN,NaN,NaN,true,Center,NaN,,,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,true,NaN,,NaN,47.9,19,NaN,NaN,,99.0,46.4,true,,true,NaN,93.6,38.1,407,NaN,NaN,NaN,0.08182172477245331,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,true,true,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580769059,441,15,1,46,5,S. Berger,8ngloyr6r0m71p8kgpfe69bvu,1,89.4,26.7,2023-08-22T17:46:38.847,2023-08-22T17:47:52,1.0,"{""id"": 4458432901, ""qualifierId"": 72}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,true,Center,NaN,,,true,true,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,50.1,7.0,NaN,NaN,,98.5,45.5,true,,NaN,NaN,NaN,NaN,422,NaN,NaN,NaN,0.03041187860071659,0.0189,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580772635,476,15,2,48,50,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,76.3,59.8,2023-08-22T18:06:57.211,2023-08-22T18:08:21,NaN,"{""id"": 4458455155, ""qualifierId"": 458}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,NaN,NaN,NaN,true,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,NaN,,NaN,49.0,19,NaN,NaN,,85.5,55.6,NaN,,NaN,NaN,98.8,49.5,490,NaN,NaN,NaN,0.06441742181777954,NaN,NaN,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580773379,506,13,2,51,34,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,77.0,55.6,2023-08-22T18:09:41.227,2023-08-22T18:10:53,NaN,"{""id"": 4458458997, ""qualifierId"": 18}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,0.5,11.1,NaN,NaN,,96.8,0.0,NaN,,NaN,true,98.4,50.9,NaN,NaN,NaN,NaN,0.046825118362903595,NaN,NaN,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,true,true,,,NaN,,true,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,true,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580773715,525,13,2,53,10,M. Opondo,4m3slt6iikaxklqd12i719rl5,1,80.6,65.3,2023-08-22T18:11:16.570,2023-08-22T18:12:28,1.0,"{""id"": 4458461341, ""qualifierId"": 102, ""value"": ""33.4""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,NaN,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,33.4,1.4,NaN,NaN,,NaN,NaN,NaN,,NaN,true,98.6,51.6,NaN,NaN,NaN,NaN,0.022864747792482376,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580774359,572,15,2,56,29,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,76.9,52.9,2023-08-22T18:14:35.464,2023-08-22T18:15:51,1.0,"{""id"": 4458465537, ""qualifierId"": 103, ""value"": ""5.1""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,50.5,5.1,NaN,NaN,,98.4,50.5,NaN,,NaN,true,NaN,NaN,559,NaN,NaN,NaN,0.036682385951280594,0.0257,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580775677,624,15,2,62,26,N. Røjkjær,drzdo6ouxi5n4jafhfajpor85,1,86.4,71.2,2023-08-22T18:20:32.598,2023-08-22T18:22:20,1.0,"{""id"": 4458474211, ""qualifierId"": 230, ""value"": ""98.2""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,NaN,,NaN,49.4,19,NaN,NaN,,89.1,66.8,NaN,,NaN,true,98.2,53.4,630,NaN,NaN,NaN,0.03286299109458923,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,true,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580776123,638,15,2,64,38,J. Gertsen,elheowoqzb5jq07fpw19g85bd,1,93.9,45.5,2023-08-22T18:22:44.478,2023-08-22T18:24:02,1.0,"{""id"": 4458476059, ""qualifierId"": 154}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,true,true,NaN,NaN,,NaN,NaN,true,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,50.1,22.8,NaN,NaN,,99.1,48.7,true,,NaN,NaN,NaN,NaN,647,NaN,NaN,NaN,0.13505589962005615,0.0372,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580776345,648,15,2,65,26,E. Simonsen,45ssaw51hm80y1tfalyesap9m,1,84.6,65.0,2023-08-22T18:23:33.760,2023-08-22T19:05:33,1.0,"{""id"": 4458476987, ""qualifierId"": 64}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,true,NaN,,NaN,51.1,19,NaN,NaN,,86.8,63.0,true,,NaN,NaN,95.6,54.9,656,NaN,NaN,NaN,0.03386650234460831,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,true,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580776709,670,15,2,66,44,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,83.5,53.2,2023-08-22T18:24:51.365,2023-08-22T18:26:13,1.0,"{""id"": 4458480675, ""qualifierId"": 328}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,46.5,0.6,NaN,NaN,,98.1,50.5,true,,NaN,NaN,NaN,NaN,660,NaN,NaN,NaN,0.08575766533613205,0.3648,NaN,NaN,1,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580776985,674,13,2,67,41,A. Jakobsen,hm7w2b4a6j0q3bprq118r5uy,1,85.0,68.0,2023-08-22T18:25:48.321,2023-08-22T18:27:06,1.0,"{""id"": 4458480347, ""qualifierId"": 327, ""value"": ""2""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,true,,NaN,true,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,57.3,6.9,NaN,NaN,,NaN,NaN,true,,NaN,true,98.8,53.4,NaN,NaN,NaN,NaN,0.041994646191596985,NaN,NaN,true,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,true,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580777391,697,13,2,68,41,Edmílson dos Santos,1vvyuyj2q6w73vf9uhbldti7e,1,81.3,47.6,2023-08-22T18:26:47.540,2023-08-22T18:28:08,1.0,"{""id"": 4458482763, ""qualifierId"": 75}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,38.0,1.4,NaN,NaN,,NaN,NaN,NaN,,NaN,true,98.6,49.5,NaN,NaN,NaN,NaN,0.07327617704868317,NaN,NaN,true,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580778391,733,15,2,71,54,A. Nehme,9tdl50o579ut0oj2eec0dprtg,1,76.7,61.6,2023-08-22T18:30:00.835,2023-08-22T18:31:13,1.0,"{""id"": 4458487529, ""qualifierId"": 233, ""value"": ""705""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,53.6,1.3,NaN,NaN,,98.4,50.9,NaN,,NaN,true,NaN,NaN,705,NaN,NaN,NaN,0.025957219302654266,0.2608,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580778575,736,15,2,72,30,A. Sigurðarson,266me3mc2giq9nnwn7ymkmymt,1,91.9,58.8,2023-08-22T18:30:37.190,2023-08-22T18:37:43,1.0,"{""id"": 4458494831, ""qualifierId"": 147, ""value"": ""52.0""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,true,true,NaN,NaN,,NaN,NaN,true,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,49.6,15.8,NaN,NaN,,99.3,52.0,true,,NaN,NaN,NaN,NaN,707,NaN,NaN,NaN,0.07901999354362488,0.0235,NaN,NaN,2,2,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580778581,737,15,2,72,32,M. Kiilerich,630daj1ef34rczbhng0eoncvd,1,94.5,39.4,2023-08-22T18:30:38.691,2023-08-22T18:37:08,NaN,"{""id"": 4458497621, ""qualifierId"": 328}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,true,,NaN,NaN,true,NaN,NaN,Center,true,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,true,NaN,,NaN,46.6,19,NaN,NaN,,96.7,42.2,NaN,,NaN,NaN,98.8,48.0,708,NaN,NaN,NaN,0.13543327152729034,NaN,true,NaN,1,3,true,736,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,NaN,true,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580778593,738,13,2,72,34,M. Larsen,dsfbfzwy3c06mu50ee89qrbsa,1,93.6,53.6,2023-08-22T18:30:41.980,2023-08-22T18:54:25,NaN,"{""id"": 4458528351, ""qualifierId"": 321, ""value"": ""0.19374139606952667""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,true,NaN,true,,NaN,NaN,true,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,41.4,19,NaN,NaN,,96.8,47.5,NaN,,NaN,NaN,98.9,51.3,NaN,NaN,NaN,NaN,0.19374139606952667,NaN,true,NaN,3,3,NaN,736,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,true,NaN,,,true,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580779293,772,15,2,74,37,A. Nehme,9tdl50o579ut0oj2eec0dprtg,1,81.2,66.3,2023-08-22T18:32:44.242,2023-08-22T18:33:55,1.0,"{""id"": 4458491791, ""qualifierId"": 82}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,true,NaN,,NaN,52.5,19,NaN,NaN,,84.5,63.9,NaN,,NaN,true,98.9,52.0,726,NaN,NaN,NaN,0.036636676639318466,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580781549,785,13,2,81,12,N. Røjkjær,drzdo6ouxi5n4jafhfajpor85,1,88.5,50.0,2023-08-22T18:39:18.509,2023-08-22T18:40:29,NaN,"{""id"": 4458503573, ""qualifierId"": 103, ""value"": ""54.2""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,49.6,54.2,NaN,NaN,,NaN,NaN,NaN,,true,NaN,99.4,49.6,NaN,NaN,NaN,NaN,0.7884,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,,,NaN,NaN,,,true,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,true,,960,68250,,NaN,,,NaN,,NaN,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2580779915,797,13,2,76,42,Edmílson dos Santos,1vvyuyj2q6w73vf9uhbldti7e,1,77.6,71.4,2023-08-22T18:34:48.690,2023-08-22T18:36:01,1.0,"{""id"": 4458495123, ""qualifierId"": 29}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,53.3,70.8,NaN,NaN,,NaN,NaN,NaN,,NaN,true,98.2,51.1,NaN,NaN,NaN,NaN,0.019601499661803246,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580782107,798,15,2,82,49,N. Røjkjær,drzdo6ouxi5n4jafhfajpor85,1,90.1,68.9,2023-08-22T18:40:56.303,2023-08-22T18:42:43,1.0,"{""id"": 4458506221, ""qualifierId"": 22}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,NaN,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,NaN,NaN,NaN,,NaN,51.1,5.1,NaN,NaN,,96.2,58.7,true,,NaN,NaN,NaN,NaN,848,NaN,NaN,NaN,0.06952926516532898,0.0471,NaN,true,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,true,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580782129,800,16,2,82,55,E. Simonsen,45ssaw51hm80y1tfalyesap9m,1,88.9,43.5,2023-08-22T18:41:01.632,2023-08-22T18:42:15,NaN,"{""id"": 4458506479, ""qualifierId"": 375, ""value"": ""82:54.487""}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,true,NaN,NaN,,true,NaN,NaN,NaN,NaN,Center,NaN,,,NaN,true,NaN,NaN,NaN,NaN,,NaN,true,NaN,NaN,NaN,,NaN,51.5,31.6,NaN,NaN,,NaN,NaN,NaN,,NaN,NaN,96.4,48.2,NaN,NaN,NaN,NaN,0.27019885182380676,0.1851,NaN,NaN,1,3,true,NaN,2023-08-22 19:41:00.884,82:54.487,96.4,46.9,true,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
6wwwud48qahpwrfxs20334qk5,Fredericia,2580784409,839,14,2,88,57,J. Jessen,6wfu6s6xo5zjeke21fgbouql0,1,81.4,47.2,2023-08-22T18:47:03.756,2023-08-22T18:48:32,1.0,"{""id"": 4458518655, ""qualifierId"": 74}",9ipf1q50gce86519x0upkk3dg,Fredericia vs Horsens,2023-08-22,NaN,NaN,true,true,,true,NaN,NaN,NaN,true,Center,NaN,,,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,48.1,39.2,NaN,NaN,,NaN,NaN,NaN,,NaN,true,99.1,50.5,NaN,NaN,NaN,NaN,0.05968174338340759,NaN,NaN,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,,,NaN,NaN,,,NaN,NaN,NaN,,,NaN,NaN,,,NaN,,NaN,,,,,,,,,NaN,,NaN,NaN,,NaN,,,NaN,,NaN,,,,,
