Type,PlayerId,Team,Position,ControlArea,TotalControlArea,CenterControlArea,PenaltyAreaControl,Frames,label,date
Player,S. Clemmensen,B 93,SUB,3060620.2958800825,3060620.2958800825,2744659.235129568,116659.95086205837,14148,HB Køge vs B 93,2023-08-11
Team,None,HB Køge,None,nan,nan,2518.2639275105926,331.90711677472825,None,HB Køge vs B 93,2023-08-11
Team,None,B 93,None,nan,nan,2344.080595317907,315.37549369884835,None,HB Køge vs B 93,2023-08-11
Player,C. Petersen,Kolding,GK,185184157.14470646,185184157.14470646,91704761.8620498,79833326.07491179,155205,Næstved vs Kolding,2023-08-13
Player,N. Dannevang,Næstved,GK,153128494.5369351,153128494.5369351,73643014.50624926,68779802.73028018,155205,Næstved vs Kolding,2023-08-13
Player,A. Norager,Kolding,LWB,64363630.128796116,64363630.128796116,55709517.356361985,3460287.5454387544,155205,Næstved vs Kolding,2023-08-13
Player,C. Friedrich,Næstved,RB,60791557.66536712,60791557.66536712,52646523.27540896,4053329.6190945897,155205,Næstved vs Kolding,2023-08-13
Player,P. Tjornelund,Kolding,CB,59721140.00869413,59721140.00869413,53050115.46667695,4386883.600195392,155205,Næstved vs Kolding,2023-08-13
Player,J. Vetter,Kolding,RCB,49784439.49993087,49784439.49993087,42951808.88368222,2871177.764169708,155205,Næstved vs Kolding,2023-08-13
Player,J. Kiilerich,Kolding,LCB,46381520.16999837,46381520.16999837,38993634.243966475,4698057.431857402,155205,Næstved vs Kolding,2023-08-13
Player,C. Enemark,Næstved,RCB,39383059.821868226,39383059.821868226,31542440.89465641,3982808.8375465,155205,Næstved vs Kolding,2023-08-13
Player,L. Bust,Næstved,LCB,35960168.44060611,35960168.44060611,29064420.547899228,4483236.707487832,155205,Næstved vs Kolding,2023-08-13
Player,M. Host,Næstved,LB,29181571.917021178,29181571.917021178,23841263.17148582,2737709.5761148925,77381,Næstved vs Kolding,2023-08-13
Player,D. Wilkins,Kolding,RWB,25351769.501434438,25351769.501434438,20255421.256240133,1863400.460300933,102831,Næstved vs Kolding,2023-08-13
Player,L. Henriksen,Næstved,RDM,22589675.122682054,22589675.122682054,20746882.60716145,1236727.7421702305,155205,Næstved vs Kolding,2023-08-13
Player,T. Mikkelsen,Kolding,RF,22351994.27276312,22351994.27276312,16832286.04087037,3075430.9305680897,128658,Næstved vs Kolding,2023-08-13
Player,P. Banda,Næstved,SUB,21687946.734897435,21687946.734897435,17858114.35325796,2762256.5184003683,77824,Næstved vs Kolding,2023-08-13
Player,F. Ellegaard,Næstved,LW,21223417.823782127,21223417.823782127,19431828.96909895,992231.6927306962,97472,Næstved vs Kolding,2023-08-13
Player,J. Madsen,Næstved,CAM,20257715.1537457,20257715.1537457,17335656.818350345,1379012.8870701424,128658,Næstved vs Kolding,2023-08-13
Player,C. Kudsk,Kolding,SUB,19845091.895646155,19845091.895646155,18257872.91025118,860767.5873645266,119855,Næstved vs Kolding,2023-08-13
Player,F. Christensen,Næstved,ST,19252319.93440136,19252319.93440136,15605143.92689546,2187397.1819067714,116970,Næstved vs Kolding,2023-08-13
Player,M. Jespersen,Kolding,RCM,17251583.559412804,17251583.559412804,15282087.246591834,704226.8414799195,102947,Næstved vs Kolding,2023-08-13
Player,T. Sommer,Kolding,LCM,16856101.570587214,16856101.570587214,15339646.031818425,1075302.838135309,155205,Næstved vs Kolding,2023-08-13
Player,M. Vestergard,Kolding,SUB,14284564.317706658,14284564.317706658,12652747.30778829,540116.154850545,52258,Næstved vs Kolding,2023-08-13
Player,M. Kongstedt,Næstved,SUB,11793885.566497616,11793885.566497616,10477858.517978428,838159.1533469731,77824,Næstved vs Kolding,2023-08-13
Player,M. Carlson,Næstved,LDM,11763420.217593374,11763420.217593374,10199077.029541278,900422.8310176829,77381,Næstved vs Kolding,2023-08-13
Player,S. Denius,Kolding,SUB,9499820.289297272,9499820.289297272,8100198.692313124,736007.0903078499,77824,Næstved vs Kolding,2023-08-13
Player,A. Njai,Næstved,RW,8612199.134278521,8612199.134278521,7730687.353990311,500178.69202931185,61700,Næstved vs Kolding,2023-08-13
Player,P. Ngongo,Kolding,LF,7414835.10044985,7414835.10044985,6326409.4974135645,920519.986840708,77381,Næstved vs Kolding,2023-08-13
Player,M. Freitag,Næstved,SUB,7254810.850555938,7254810.850555938,6510585.562549472,443814.89110080636,57733,Næstved vs Kolding,2023-08-13
Player,A. Beck,Kolding,SUB,6030904.854092758,6030904.854092758,5797968.893338429,197693.8016413372,52374,Næstved vs Kolding,2023-08-13
Player,S. Sommer,Kolding,CM,5719721.120910847,5719721.120910847,4590373.8808049485,414083.11789464875,35350,Næstved vs Kolding,2023-08-13
Player,S. Dhaflaoui,Næstved,SUB,5442160.20539246,5442160.20539246,4946471.894690523,77656.79481420675,38235,Næstved vs Kolding,2023-08-13
Player,M. Molvadgaard,Næstved,SUB,4596768.923990215,4596768.923990215,3914213.898138705,375575.1831558412,26547,Næstved vs Kolding,2023-08-13
Player,M. Kristensen,Kolding,SUB,3783291.062880149,3783291.062880149,3282680.513393038,283953.1460821367,26547,Næstved vs Kolding,2023-08-13
Team,None,Kolding,None,nan,nan,2636.046068641889,343.92323603246746,None,Næstved vs Kolding,2023-08-13
Team,None,Næstved,None,nan,nan,2226.0505997059554,305.7991288522334,None,Næstved vs Kolding,2023-08-13
Player,C. Petersen,Kolding,GK,161827220.02517924,161827220.02517924,77101506.88065803,73241177.89092606,144569,Kolding vs Helsingør,2023-08-26
Player,H. Petersen,Helsingør,GK,159405909.0645614,159405909.0645614,80671384.24358228,68837185.47639479,144569,Kolding vs Helsingør,2023-08-26
Player,P. Tjornelund,Kolding,CB,53900892.29232016,53900892.29232016,46756586.95680861,4402413.792477943,144569,Kolding vs Helsingør,2023-08-26
Player,M. Brems,Helsingør,LB,51952025.82245461,51952025.82245461,43546081.05239518,3436789.7894633114,144569,Kolding vs Helsingør,2023-08-26
Player,M. Knudsen,Helsingør,RB,48510000.801904246,48510000.801904246,41630301.97837796,3296120.650259151,144569,Kolding vs Helsingør,2023-08-26
Player,J. Vetter,Kolding,RCB,39911530.53559843,39911530.53559843,33657124.962680355,2672372.7347993096,144569,Kolding vs Helsingør,2023-08-26
Player,K. Enghardt,Helsingør,RCB,37691927.445303075,37691927.445303075,32396237.292253476,3504737.52267755,144569,Kolding vs Helsingør,2023-08-26
Player,O. Drost,Helsingør,LW,34391078.094721004,34391078.094721004,29954059.832968056,1553660.6340093939,144569,Kolding vs Helsingør,2023-08-26
Player,F. Karlsen,Helsingør,RW,29715440.812061705,29715440.812061705,25887071.65470008,1447362.3169699514,113488,Kolding vs Helsingør,2023-08-26
Player,A. Norager,Kolding,LWB,28849879.556140076,28849879.556140076,25484429.20811371,1129954.8112172207,91012,Kolding vs Helsingør,2023-08-26
Player,D. Wilkins,Kolding,RWB,28170196.344309855,28170196.344309855,23262636.831674345,1788556.49468596,100308,Kolding vs Helsingør,2023-08-26
Player,T. Mikkelsen,Kolding,LF,26661931.063751977,26661931.063751977,21688602.230494827,2908719.835770774,144569,Kolding vs Helsingør,2023-08-26
Player,F. Helstrup,Helsingør,LCB,26408872.985869624,26408872.985869624,21977260.491906036,2633574.100389769,101724,Kolding vs Helsingør,2023-08-26
Player,C. Kudsk,Kolding,RDM,20334300.562005367,20334300.562005367,18699972.378613606,749785.2610227222,144569,Kolding vs Helsingør,2023-08-26
Player,C. Vestergaard,Kolding,LCB,19783342.636532474,19783342.636532474,15332898.845950196,2395083.4837972056,72021,Kolding vs Helsingør,2023-08-26
Player,D. Norouzi,Helsingør,LDM,19707009.799422212,19707009.799422212,17997739.252547547,988284.4850145964,144569,Kolding vs Helsingør,2023-08-26
Player,S. Trier,Kolding,SUB,18956931.537283715,18956931.537283715,14768382.728811381,2566056.3094940595,72548,Kolding vs Helsingør,2023-08-26
Player,A. Beck,Kolding,CAM,17490908.12924482,17490908.12924482,14657322.4814932,1383729.8104236787,144569,Kolding vs Helsingør,2023-08-26
Player,S. Denius,Kolding,SUB,17409455.510116994,17409455.510116994,14156072.357712327,1144365.3808006886,53557,Kolding vs Helsingør,2023-08-26
Player,F. Christensen,Helsingør,ST,16629351.2577201,16629351.2577201,14428014.654298503,1965823.1260708456,144569,Kolding vs Helsingør,2023-08-26
Player,J. Vadstrup,Helsingør,SUB,13491036.690971306,13491036.690971306,12014191.407570673,807238.1075418621,42845,Kolding vs Helsingør,2023-08-26
Player,P. Ngongo,Kolding,RF,13209043.130389629,13209043.130389629,9986431.71700862,2315355.116524221,115191,Kolding vs Helsingør,2023-08-26
Player,M. Vestergard,Kolding,LDM,12627310.033431502,12627310.033431502,11610998.376421763,466463.55713766685,91012,Kolding vs Helsingør,2023-08-26
Player,F. Hasani,Helsingør,CAM,11059777.96319868,11059777.96319868,10374376.336252261,426639.34339715564,102029,Kolding vs Helsingør,2023-08-26
Player,R. Marcus,Helsingør,SUB,10758480.193956135,10758480.193956135,10212558.773530444,407938.8380857381,72549,Kolding vs Helsingør,2023-08-26
Player,I. Tannander,Kolding,SUB,9368853.490096366,9368853.490096366,8457344.998609671,430848.47242205305,44261,Kolding vs Helsingør,2023-08-26
Player,R. Linden,Helsingør,SUB,8621043.650464185,8621043.650464185,7382621.530678765,412217.4287117797,31081,Kolding vs Helsingør,2023-08-26
Player,M. Christensen,Helsingør,RDM,7106014.563373814,7106014.563373814,6446440.299700032,420267.8252339647,72020,Kolding vs Helsingør,2023-08-26
Player,C. Palm,Kolding,SUB,5784036.546165614,5784036.546165614,5519363.05145555,220907.81109143436,53557,Kolding vs Helsingør,2023-08-26
Player,H. Hojbjerre-Thomsen,Helsingør,SUB,4344841.033164115,4344841.033164115,4160933.4107747106,156798.68376519906,42540,Kolding vs Helsingør,2023-08-26
Player,J. Guldbrand,Kolding,SUB,3160429.1132457415,3160429.1132457415,2986855.9326867703,163229.53048924656,29378,Kolding vs Helsingør,2023-08-26
Team,None,Helsingør,None,nan,nan,2483.7916303739876,315.4519634022398,None,Kolding vs Helsingør,2023-08-26
Team,None,Kolding,None,nan,nan,2380.3618337208395,336.65935454274097,None,Kolding vs Helsingør,2023-08-26
Player,J. Fischer,Hobro,GK,189366102.44976842,189366102.44976842,99944633.1790134,76523177.37520085,144786,Hobro vs Vendsyssel,2023-08-13
Player,M. Bundgaard,Vendsyssel,GK,138850154.40127054,138850154.40127054,67598779.76040718,61778575.49930917,144786,Hobro vs Vendsyssel,2023-08-13
Player,E. Sogaard,Hobro,RCB,65687122.83141665,65687122.83141665,59926662.8877423,2121015.55088554,144786,Hobro vs Vendsyssel,2023-08-13
Player,R. Frantsen,Vendsyssel,RWB,54235359.175742045,54235359.175742045,44839559.43956617,4322754.593850795,144786,Hobro vs Vendsyssel,2023-08-13
Player,F. Elkaer,Hobro,LB,48178662.13612728,48178662.13612728,41577744.01479878,1767695.8620322896,144786,Hobro vs Vendsyssel,2023-08-13
Player,F. Dietz,Hobro,LCB,47750485.91945986,47750485.91945986,41431234.87089504,3975244.686317432,144786,Hobro vs Vendsyssel,2023-08-13
Player,S. Jakobsen,Hobro,CB,43073627.78076069,43073627.78076069,38638095.75318791,3606376.7902177824,144786,Hobro vs Vendsyssel,2023-08-13
Player,E. Nielsen,Vendsyssel,LCB,41314513.91441338,41314513.91441338,33692480.12869185,3959740.581994646,144786,Hobro vs Vendsyssel,2023-08-13
Player,M. Greve,Vendsyssel,RCB,36229190.84694842,36229190.84694842,29539799.61542218,4629130.810024472,144786,Hobro vs Vendsyssel,2023-08-13
Player,O. Klitten,Hobro,RB,33716134.07020311,33716134.07020311,27428720.92702194,2356256.5050500496,144786,Hobro vs Vendsyssel,2023-08-13
Player,L. Jensen,Vendsyssel,RW,28491224.04893811,28491224.04893811,23053465.37286651,2486022.2125433385,144786,Hobro vs Vendsyssel,2023-08-13
Player,M. Haarup,Vendsyssel,LWB,27949926.643126324,27949926.643126324,23339716.03704521,1965410.4627602238,101966,Hobro vs Vendsyssel,2023-08-13
Player,M. Jakobsen,Vendsyssel,CB,23966820.864331927,23966820.864331927,20330149.31690906,2761369.813494478,125586,Hobro vs Vendsyssel,2023-08-13
Player,M. Freundlich,Hobro,CDM,21116449.295815483,21116449.295815483,19356267.363295868,742374.9274869901,138781,Hobro vs Vendsyssel,2023-08-13
Player,M. Hannesbo,Vendsyssel,LW,20760844.998313684,20760844.998313684,17937894.76065065,1511871.79349841,144786,Hobro vs Vendsyssel,2023-08-13
Player,M. Brajanac,Hobro,LF,19282445.406678244,19282445.406678244,14972463.780020008,2850826.7600534633,144786,Hobro vs Vendsyssel,2023-08-13
Player,F. Mortensen,Hobro,RCM,16213785.669050127,16213785.669050127,14080593.59920487,1105354.940678901,139018,Hobro vs Vendsyssel,2023-08-13
Player,Mathias Kristensen,Hobro,LCM,14969958.138089186,14969958.138089186,14277294.01544702,390323.79663279967,114773,Hobro vs Vendsyssel,2023-08-13
Player,O. Ohlenschlaeger,Vendsyssel,RCM,14831840.91703058,14831840.91703058,13439188.194023628,1027177.3704282279,125186,Hobro vs Vendsyssel,2023-08-13
Player,L. Skjellerup,Hobro,RF,13661500.502956776,13661500.502956776,11375034.393111076,1646678.6288139983,128472,Hobro vs Vendsyssel,2023-08-13
Player,A. Simon Okosun,Vendsyssel,LCM,12484754.412174495,12484754.412174495,11334727.613365205,976897.9255752531,144786,Hobro vs Vendsyssel,2023-08-13
Player,O. Buch,Vendsyssel,SUB,10309786.353676053,10309786.353676053,7968145.580231287,855298.1275765453,42919,Hobro vs Vendsyssel,2023-08-13
Player,L. Steffensen,Vendsyssel,CF,10124939.545277007,10124939.545277007,9219561.124532808,692418.317571848,101867,Hobro vs Vendsyssel,2023-08-13
Player,C. Lange,Vendsyssel,SUB,5118047.280579783,5118047.280579783,4244129.695687082,390686.4921040471,42820,Hobro vs Vendsyssel,2023-08-13
Player,V. Rasmussen,Hobro,SUB,5060277.021931509,5060277.021931509,4841518.073297211,124073.02737752291,30013,Hobro vs Vendsyssel,2023-08-13
Player,O. Jebali,Vendsyssel,SUB,4519423.9646342015,4519423.9646342015,3430285.87869023,639031.6698154222,19200,Hobro vs Vendsyssel,2023-08-13
Player,B. Smales-Braithwaite,Vendsyssel,SUB,2223417.99154268,2223417.99154268,1955553.5820890523,117015.91672970918,19600,Hobro vs Vendsyssel,2023-08-13
Player,M. Compaore,Hobro,SUB,1935390.0157049368,1935390.0157049368,1639926.0808957983,149007.54545580145,16314,Hobro vs Vendsyssel,2023-08-13
Player,C. Horby,Hobro,SUB,1099431.735808997,1099431.735808997,1075694.6439694737,15309.507129778525,6005,Hobro vs Vendsyssel,2023-08-13
Player,Soumaila Ouattara,Hobro,SUB,343894.73546498717,343894.73546498717,282315.76252986793,56039.161084072926,5768,Hobro vs Vendsyssel,2023-08-13
Team,None,Hobro,None,nan,nan,2699.488896332528,329.83060566517605,None,Hobro vs Vendsyssel,2023-08-13
Team,None,Vendsyssel,None,nan,nan,2154.3756723728297,301.9163778419715,None,Hobro vs Vendsyssel,2023-08-13
Player,V. Birkso,Fredericia,GK,200682092.50032476,200682092.50032476,107168256.42633429,79145021.71505465,147189,HB Køge vs Fredericia,2023-08-27
Player,S. John,HB Køge,GK,132412231.49440877,132412231.49440877,60885701.62309006,63081717.02558391,147189,HB Køge vs Fredericia,2023-08-27
Player,F. Christensen,Fredericia,LB,59761527.98266683,59761527.98266683,53769684.60439599,2151037.531732295,147189,HB Køge vs Fredericia,2023-08-27
Player,J. Juelsgard,Fredericia,LCB,58716038.40285722,58716038.40285722,52948904.716916025,3504442.2051153663,147189,HB Køge vs Fredericia,2023-08-27
Player,M. Fischer,Fredericia,RCB,50220353.0005623,50220353.0005623,45719285.88509379,3093728.0472697034,147189,HB Køge vs Fredericia,2023-08-27
Player,D. Bayrak,HB Køge,RB,48067221.96064765,48067221.96064765,38465969.24643225,4754877.199946006,147189,HB Køge vs Fredericia,2023-08-27
Player,Mikkel Juhl Aagaard Andersen,Fredericia,RB,47863684.159898415,47863684.159898415,41260424.722349025,2616074.1865402414,147189,HB Køge vs Fredericia,2023-08-27
Player,S. Hald,HB Køge,RCB,38262575.44238387,38262575.44238387,28983508.653024543,5853324.121402464,147189,HB Køge vs Fredericia,2023-08-27
Player,J. Adedeji,HB Køge,LW,36474154.03671872,36474154.03671872,31841642.72602906,1777019.464981469,137039,HB Køge vs Fredericia,2023-08-27
Player,N. Cavnic,HB Køge,LCB,33728988.168620534,33728988.168620534,26803627.55502586,5082656.705829933,147189,HB Køge vs Fredericia,2023-08-27
Player,S. Larsen,HB Køge,LB,32898447.070063215,32898447.070063215,25824355.843020685,2997802.734862878,99874,HB Køge vs Fredericia,2023-08-27
Player,Pierre Larsen,HB Køge,RW,30478855.405532036,30478855.405532036,25785117.190842256,2018811.518358106,147189,HB Køge vs Fredericia,2023-08-27
Player,C. Jorgensen,HB Køge,RCM,25492521.17222354,25492521.17222354,19925411.289482847,2977305.615698318,147189,HB Køge vs Fredericia,2023-08-27
Player,N. Rojkjaer,Fredericia,LM,23736248.40102129,23736248.40102129,20125949.376935337,1384074.2207276043,147189,HB Køge vs Fredericia,2023-08-27
Player,S. Berger,Fredericia,RM,16352726.676470017,16352726.676470017,13839206.63819406,1291221.4277802831,91936,HB Køge vs Fredericia,2023-08-27
Player,A. Jakobsen,Fredericia,ST,15935514.799543468,15935514.799543468,12726382.309063507,2114243.4928457295,113548,HB Køge vs Fredericia,2023-08-27
Player,E. Semovski,HB Køge,CF,15851986.651608197,15851986.651608197,14367344.786491783,1159423.300146197,141256,HB Køge vs Fredericia,2023-08-27
Player,E. Simonsen,Fredericia,CAM,14535740.287311375,14535740.287311375,13474259.29046058,690590.9293961825,128242,HB Køge vs Fredericia,2023-08-27
Player,W. Madsen,HB Køge,LCM,13906470.634511812,13906470.634511812,12159152.526601108,1386161.5178565087,147189,HB Køge vs Fredericia,2023-08-27
Player,F. Carstensen,Fredericia,SUB,13578482.536033623,13578482.536033623,10532878.33018381,1264531.80128943,55253,HB Køge vs Fredericia,2023-08-27
Player,J. Jessen,Fredericia,LDM,12989727.421456585,12989727.421456585,12073887.404107714,633443.6258751145,91936,HB Køge vs Fredericia,2023-08-27
Player,T. Bach,Fredericia,SUB,11695050.5128134,11695050.5128134,8761623.239236576,746529.6144435573,55359,HB Køge vs Fredericia,2023-08-27
Player,J. Seehusen,HB Køge,CDM,8744896.660181524,8744896.660181524,8142001.078929944,522187.55618630996,99433,HB Køge vs Fredericia,2023-08-27
Player,G. Marcussen,Fredericia,RDM,8664207.468816176,8664207.468816176,7632417.951475911,657873.3590260898,91830,HB Køge vs Fredericia,2023-08-27
Player,M. Wohlgemuth,Fredericia,SUB,7820057.612042141,7820057.612042141,7468514.385080603,273198.744699836,55253,HB Køge vs Fredericia,2023-08-27
Player,L. Schmidt,HB Køge,SUB,5584442.761380659,5584442.761380659,5180392.8742736615,239931.88171653752,47315,HB Køge vs Fredericia,2023-08-27
Player,T. Pedersen,HB Køge,SUB,4416458.184583839,4416458.184583839,4051643.6141353087,265618.8602418839,47756,HB Køge vs Fredericia,2023-08-27
Player,E. Dall,Fredericia,SUB,3354790.0878133867,3354790.0878133867,2443613.9651074843,694945.9450658062,33641,HB Køge vs Fredericia,2023-08-27
Player,A. Holvad,Fredericia,SUB,1869936.392545134,1869936.392545134,1511324.3964962994,189084.98430399527,18947,HB Køge vs Fredericia,2023-08-27
Player,E. Villumsen,HB Køge,SUB,1818336.335984249,1818336.335984249,1544463.9426042293,94629.92095292255,5933,HB Køge vs Fredericia,2023-08-27
Player,I. Dorgu,HB Køge,SUB,835125.0091473414,835125.0091473414,774393.4416246568,39867.567602914336,10150,HB Køge vs Fredericia,2023-08-27
Team,None,Fredericia,None,nan,nan,2795.430457720533,351.0771217515777,None,HB Køge vs Fredericia,2023-08-27
Team,None,HB Køge,None,nan,nan,2070.3634537337184,301.1208735718604,None,HB Køge vs Fredericia,2023-08-27
Player,J. Posavec,AaB,GK,233853604.99744713,233853604.99744713,132897726.48637892,84099582.86242558,149719,AaB vs Næstved,2023-08-18
Player,N. Dannevang,Næstved,GK,138228080.76902843,138228080.76902843,58055545.35140571,68596489.10065109,149719,AaB vs Næstved,2023-08-18
Player,C. Friedrich,Næstved,RB,61646866.32419367,61646866.32419367,51572349.374340855,5019295.758467469,149719,AaB vs Næstved,2023-08-18
Player,Diego Caballo,AaB,LB,61338397.19144437,61338397.19144437,55345654.25705508,1912592.2581713125,143697,AaB vs Næstved,2023-08-18
Player,L. Kramer,AaB,RCB,57472328.140404046,57472328.140404046,54046902.276134305,2109655.215699522,149719,AaB vs Næstved,2023-08-18
Player,M. Host,Næstved,LB,56091158.302191705,56091158.302191705,47256988.322471835,4002447.8484108713,149719,AaB vs Næstved,2023-08-18
Player,R. Thelander,AaB,LCB,51115213.31130103,51115213.31130103,46978318.99848586,2805274.685599169,149719,AaB vs Næstved,2023-08-18
Player,K. Jorgensen,AaB,RB,46953679.97181403,46953679.97181403,39959783.218168154,2907275.291741882,149719,AaB vs Næstved,2023-08-18
Player,Pedro Ferreira,AaB,LDM,36955800.66809614,36955800.66809614,35377933.18962489,848221.3038314233,149719,AaB vs Næstved,2023-08-18
Player,F. Christensen,Næstved,RW,31034923.577419784,31034923.577419784,25089893.524668775,2372666.559767394,149719,AaB vs Næstved,2023-08-18
Player,C. Enemark,Næstved,RCB,28111653.286180366,28111653.286180366,22561315.44497127,4126259.74803206,149719,AaB vs Næstved,2023-08-18
Player,L. Bust,Næstved,LCB,27625913.977288935,27625913.977288935,20498078.703143857,4615937.198341623,149719,AaB vs Næstved,2023-08-18
Player,M. Holm,Næstved,LW,24669309.43503666,24669309.43503666,21039754.560766898,1405472.4124972627,97504,AaB vs Næstved,2023-08-18
Player,L. Andersen,AaB,RW,21290333.185993783,21290333.185993783,17079395.749843914,1275723.3831617592,149719,AaB vs Næstved,2023-08-18
Player,O. Ross,AaB,LW,16030319.441533407,16030319.441533407,12410775.60675919,1389453.8543842782,87205,AaB vs Næstved,2023-08-18
Player,M. Hojholt,AaB,RDM,15108255.117346913,15108255.117346913,14274415.221509349,561415.5372151464,149719,AaB vs Næstved,2023-08-18
Player,M. Kongstedt,Næstved,RDM,15065635.488401605,15065635.488401605,13586604.982945288,906333.3595814906,149719,AaB vs Næstved,2023-08-18
Player,N. Helenius,AaB,ST,13078464.351238197,13078464.351238197,10556263.926741783,2113325.5002639038,149719,AaB vs Næstved,2023-08-18
Player,J. Madsen,Næstved,CAM,13035124.105360145,13035124.105360145,11823941.8850976,687741.8673048604,135483,AaB vs Næstved,2023-08-18
Player,M. Freitag,Næstved,ST,11346702.508536674,11346702.508536674,10516404.859408215,503226.6844077485,112570,AaB vs Næstved,2023-08-18
Player,M. Widell,AaB,CAM,11268297.526804669,11268297.526804669,9395878.947235864,1205452.8706082872,149719,AaB vs Næstved,2023-08-18
Player,Allan Sousa,AaB,SUB,10618187.318095673,10618187.318095673,9123978.977166582,583695.5959830337,62514,AaB vs Næstved,2023-08-18
Player,L. Henriksen,Næstved,LDM,10561591.885809822,10561591.885809822,9161143.255446788,904700.313214032,135647,AaB vs Næstved,2023-08-18
Player,S. Dhaflaoui,Næstved,SUB,9506806.79490706,9506806.79490706,8067401.122924882,542944.5032459232,52215,AaB vs Næstved,2023-08-18
Player,M. Carlson,Næstved,SUB,6779440.492017573,6779440.492017573,6367295.859586527,188758.501434032,37149,AaB vs Næstved,2023-08-18
Player,B. Rygaard,Næstved,SUB,2750751.093179019,2750751.093179019,2327839.71392776,175764.0281721289,14236,AaB vs Næstved,2023-08-18
Player,S. Trier,Næstved,SUB,1143828.611948466,1143828.611948466,1021685.3212331816,100755.69832374991,14072,AaB vs Næstved,2023-08-18
Team,None,AaB,None,nan,nan,2921.7869933346633,332.3073256386866,None,AaB vs Næstved,2023-08-18
Team,None,Næstved,None,nan,nan,2063.50725213459,325.1924924367969,None,AaB vs Næstved,2023-08-18
Player,W. Lykke,Hillerød,GK,196874414.267285,196874414.267285,105595950.16160052,77258890.70326355,150770,AaB vs Hillerød,2023-08-27
Player,J. Posavec,AaB,GK,168222808.4792074,168222808.4792074,78448791.43058254,75695363.88567507,150770,AaB vs Hillerød,2023-08-27
Player,R. Moller,Hillerød,LCB,59630828.446760766,59630828.446760766,54621833.86550987,2589818.2047369634,150770,AaB vs Hillerød,2023-08-27
Player,J. Ahlmann,AaB,LB,58455710.80705602,58455710.80705602,51248738.60747562,3186216.9163834327,150770,AaB vs Hillerød,2023-08-27
Player,K. Jorgensen,AaB,RB,56970371.27283798,56970371.27283798,48351428.772862725,3902946.9347263714,150770,AaB vs Hillerød,2023-08-27
Player,S. Sharif,Hillerød,RB,49042881.25213024,49042881.25213024,43070614.506812684,2321035.613110202,150770,AaB vs Hillerød,2023-08-27
Player,G. Arndal-Lauritzen,Hillerød,RCB,48166738.62765038,48166738.62765038,43186587.4283598,2491901.1315886523,150770,AaB vs Hillerød,2023-08-27
Player,L. Kramer,AaB,RCB,37578151.14042607,37578151.14042607,31613397.186623514,3681481.2794344453,150770,AaB vs Hillerød,2023-08-27
Player,L. Boje-Larsen,Hillerød,LB,36341935.060287036,36341935.060287036,32502489.309559736,1421690.3838232427,112161,AaB vs Hillerød,2023-08-27
Player,J. Witt,Hillerød,CB,31878828.764979687,31878828.764979687,28894448.600857552,1912432.816486909,150770,AaB vs Hillerød,2023-08-27
Player,Allan Sousa,AaB,LW,29935299.953546118,29935299.953546118,27209009.726965405,810204.0953670545,118120,AaB vs Hillerød,2023-08-27
Player,M. Widell,AaB,RW,29887443.55039508,29887443.55039508,26756061.665937845,1435390.5809475842,150770,AaB vs Hillerød,2023-08-27
Player,S. Pingel,Hillerød,LF,19659769.609589387,19659769.609589387,16495299.367037553,2022799.2473692733,150770,AaB vs Hillerød,2023-08-27
Player,S. Otoa,AaB,SUB,19172158.117119834,19172158.117119834,16197438.528451439,1935783.6320807263,97832,AaB vs Hillerød,2023-08-27
Player,M. Due Grandt,Hillerød,CDM,18229369.9220462,18229369.9220462,17160642.61869102,778475.6015839714,150770,AaB vs Hillerød,2023-08-27
Player,Pedro Ferreira,AaB,RDM,17092702.567794807,17092702.567794807,16414576.360507777,451373.7278715376,113399,AaB vs Hillerød,2023-08-27
Player,M. Al-Atlassi,Hillerød,SUB,16258133.53853063,16258133.53853063,14570974.862290107,777578.9380533911,38633,AaB vs Hillerød,2023-08-27
Player,T. Prica,AaB,ST,14121051.515096942,14121051.515096942,11795257.623733245,1440812.791646217,118148,AaB vs Hillerød,2023-08-27
Player,R. Thelander,AaB,LCB,13838099.553651817,13838099.553651817,10685459.44765537,1580612.0331760554,52938,AaB vs Hillerød,2023-08-27
Player,N. Schmidt,Hillerød,RCM,12205022.78333416,12205022.78333416,11768878.246191075,260561.0412004872,112137,AaB vs Hillerød,2023-08-27
Player,O. Ross,AaB,CAM,11060637.114146434,11060637.114146434,9035657.888750253,935461.4173607132,102463,AaB vs Hillerød,2023-08-27
Player,A. Ahmad,Hillerød,RF,9891412.620294236,9891412.620294236,8224340.574661963,768845.1537805133,82198,AaB vs Hillerød,2023-08-27
Player,T. Arndal,Hillerød,LCM,9838332.21315749,9838332.21315749,8900593.462908838,403541.80963171803,90293,AaB vs Hillerød,2023-08-27
Player,M. Hojholt,AaB,LDM,9402436.994064443,9402436.994064443,8771177.245664189,509901.6721985083,101950,AaB vs Hillerød,2023-08-27
Player,V. Schousboe,Hillerød,SUB,6627396.204203089,6627396.204203089,5472466.2086319355,775133.0620822487,68572,AaB vs Hillerød,2023-08-27
Player,A. Hassan,Hillerød,SUB,6062722.48424954,6062722.48424954,5236164.155729993,311299.01665612403,60477,AaB vs Hillerød,2023-08-27
Player,N. Helenius,AaB,SUB,4445785.878472238,4445785.878472238,3759435.1204242134,548778.3633735917,48307,AaB vs Hillerød,2023-08-27
