type,overall.away,overall.home,overall.middle,interval_type,interval,away,home,middle,label,match_id,date,home_team,away_team
ballPossession,51.6,48.4,NaN,15,76-90,35.8,64.2,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
ballPossession,51.6,48.4,NaN,45,0-45,55.2,44.8,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
ballPossession,51.6,48.4,NaN,45,46-90,47.5,52.5,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,0-5,22.7,77.3,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,6-10,45.1,54.9,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,11-15,67.9,32.1,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,16-20,52.2,47.8,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,21-25,45.1,54.9,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,26-30,66.7,33.3,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,31-35,43.5,56.5,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,36-40,45.1,54.9,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,41-45,44.8,55.2,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,46-50,45.7,54.3,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,51-55,37.0,63.0,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,56-60,23.2,76.8,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,61-65,47.6,52.4,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,66-70,29.3,70.7,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,71-75,75.9,24.1,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,76-80,24.2,75.8,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,81-85,54.8,45.2,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,5,86-90,21.7,78.3,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,15,0-15,39.3,60.7,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,15,16-30,55.2,44.8,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,15,31-45,44.4,55.6,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,15,46-60,36.2,63.8,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,15,61-75,48.1,51.9,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,15,76-90,30.6,69.4,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,45,0-45,46.5,53.5,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorial,42.3,57.7,NaN,45,46-90,37.4,62.6,NaN,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,0-5,56.1,13.6,30.3,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,6-10,31.4,33.3,35.3,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,11-15,17.9,21.4,60.7,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,16-20,20.3,26.1,53.6,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,21-25,29.4,33.3,37.3,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,26-30,11.1,39.7,49.2,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,31-35,29.4,22.4,48.2,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,36-40,35.2,16.9,47.9,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,41-45,34.3,25.7,40.0,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,46-50,27.1,32.9,40.0,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,51-55,42.5,21.9,35.6,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,56-60,48.2,5.4,46.4,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,61-65,30.2,22.2,47.6,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,66-70,39.0,12.2,48.8,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,71-75,6.9,65.5,27.6,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,76-80,51.6,9.7,38.7,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,81-85,14.3,38.1,47.6,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,5,86-90,66.7,2.9,30.4,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,15,0-15,40.0,22.1,37.9,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,15,16-30,19.7,32.8,47.5,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,15,31-45,33.0,22.2,44.8,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,15,46-60,38.7,21.1,40.2,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,15,61-75,27.8,28.6,43.6,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,15,76-90,48.6,13.9,37.5,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,45,0-45,30.6,25.5,43.9,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
territorialThird,34.6,23.2,42.2,45,46-90,39.2,20.6,40.2,Helsingør vs HB Køge,566es6w13xh6use7mc0e1v5ec,2024-04-28,Helsingør,HB Køge
ballPossession,48.4,51.6,NaN,5,0-5,36.4,63.6,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,6-10,50.0,50.0,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,11-15,63.9,36.1,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,16-20,73.9,26.1,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,21-25,26.7,73.3,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,26-30,15.4,84.6,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,31-35,64.2,35.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,36-40,20.8,79.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,41-45,34.2,65.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,46-50,11.9,88.1,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,51-55,41.2,58.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,56-60,41.4,58.6,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,61-65,61.1,38.9,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,66-70,57.4,42.6,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,71-75,54.2,45.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,76-80,75.0,25.0,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,81-85,82.7,17.3,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,5,86-90,54.1,45.9,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,15,0-15,50.7,49.3,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,15,16-30,37.8,62.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,15,31-45,39.0,61.0,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,15,46-60,31.1,68.9,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,15,61-75,57.5,42.5,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,15,76-90,65.7,34.3,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,45,0-45,42.3,57.7,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,48.4,51.6,NaN,45,46-90,54.4,45.6,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,0-5,47.3,52.7,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,6-10,58.8,41.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,11-15,49.2,50.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,16-20,76.1,23.9,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,21-25,60.0,40.0,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,26-30,44.2,55.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,31-35,58.5,41.5,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,36-40,20.8,79.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,41-45,38.2,61.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,46-50,45.2,54.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,51-55,9.8,90.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,56-60,48.3,51.7,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,61-65,53.7,46.3,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,66-70,29.8,70.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,71-75,39.0,61.0,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,76-80,65.9,34.1,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,81-85,55.8,44.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,5,86-90,48.6,51.4,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,15,0-15,50.7,49.3,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,15,16-30,59.4,40.6,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,15,31-45,39.0,61.0,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,15,46-60,31.1,68.9,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,15,61-75,41.2,58.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,15,76-90,54.1,45.9,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,45,0-45,48.8,51.2,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorial,46.5,53.5,NaN,45,46-90,44.2,55.8,NaN,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,0-5,32.7,16.4,50.9,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,6-10,23.5,32.4,44.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,11-15,19.7,32.8,47.5,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,16-20,4.3,43.5,52.2,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,21-25,20.0,37.8,42.2,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,26-30,30.8,23.1,46.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,31-35,22.6,45.3,32.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,36-40,64.2,9.4,26.4,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,41-45,31.6,7.9,60.5,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,46-50,38.1,16.7,45.2,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,51-55,64.7,5.9,29.4,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,56-60,41.4,34.5,24.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,61-65,24.1,25.9,50.0,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,66-70,48.9,23.4,27.7,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,71-75,30.5,20.3,49.2,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,76-80,11.4,47.7,40.9,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,81-85,28.8,26.9,44.3,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,5,86-90,34.2,29.7,36.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,15,0-15,25.3,26.7,48.0,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,15,16-30,18.9,34.3,46.8,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,15,31-45,38.5,19.2,42.3,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,15,46-60,50.0,16.4,33.6,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,15,61-75,33.8,23.1,43.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,15,76-90,28.0,32.9,39.1,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,45,0-45,28.4,26.1,45.5,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
territorialThird,32.0,25.8,42.2,45,46-90,35.4,25.6,39.0,Vendsyssel vs Hobro,d4llwbagig12qp0wok8iyirkk,2024-04-28,Vendsyssel,Hobro
ballPossession,53.5,46.5,NaN,5,0-5,41.8,58.2,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,6-10,56.2,43.8,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,11-15,51.3,48.7,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,16-20,57.7,42.3,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,21-25,60.3,39.7,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,26-30,48.6,51.4,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,31-35,27.3,72.7,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,36-40,80.4,19.6,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,41-45,64.6,35.4,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,46-50,48.7,51.3,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,51-55,61.5,38.5,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,56-60,61.5,38.5,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,61-65,64.4,35.6,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,66-70,30.2,69.8,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,71-75,52.2,47.8,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,76-80,44.7,55.3,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,81-85,47.4,52.6,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,5,86-90,52.9,47.1,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,15,0-15,48.8,51.2,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,15,16-30,56.8,43.2,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,15,31-45,59.4,40.6,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
ballPossession,53.5,46.5,NaN,15,46-60,56.0,44.0,NaN,SønderjyskE vs Fredericia,d5bsbyw5pftsnp5oksx1jh0yc,2024-05-02,SønderjyskE,Fredericia
