contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,24,25,26,29,56,63,64,72,73,74,76,77,78,79,80,81,82,89,100,102,103,108,146,147,154,214,215,230,231,233,321,322,326,327,328,374,375,458,16,19,21,23,62,65,84,85,87,120,133,153,254,324,395,396,468,469,61,75,101,121,138,274,280,281,282,323,338,391,472,473,9,60,160,216,217,353,390,114,276,136,139,83,275,67,192,71,113,28,86,66,69,68,273,300,314
9p2s410bvc59jz238ugicc3fn,Næstved,2669160591,587,15,2,63,2,N. Girmai Netabay,9469qatlpe6rdqko8c6ha4out,1,84.7,32.3,2024-04-07T12:30:01.682,2024-04-07T12:31:14,"{""id"": 4931146861, ""qualifierId"": 233, ""value"": ""548""}",NaN,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,Center,true,NaN,true,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,48.2,6.3,true,97.6,47.3,NaN,NaN,NaN,NaN,NaN,548,0.03527461737394333,0.0508,2,3,NaN,NaN,NaN,true,,,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,NaN,,,,,,,NaN,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2669162777,620,15,2,65,35,B. Rygaard,d9c6x5owti90qf3bc6vbttkic,1,88.4,35.0,2024-04-07T12:32:35.840,2024-04-07T12:34:06,"{""id"": 4931158949, ""qualifierId"": 147, ""value"": ""45.3""}",1.0,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,46.0,5.1,NaN,96.2,45.3,true,NaN,NaN,NaN,NaN,565,0.0689568817615509,0.2435,3,2,NaN,NaN,NaN,NaN,,,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,NaN,,,,,,,NaN,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2669181953,707,15,2,83,9,M. Gudmann,am3509ake84cde1xhb9264i22,1,72.2,42.7,2024-04-07T12:50:09.115,2024-04-07T12:51:23,"{""id"": 4931256761, ""qualifierId"": 321, ""value"": ""0.08046919107437134""}",NaN,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,,NaN,46.9,30.4,NaN,97.8,51.1,NaN,NaN,NaN,NaN,NaN,790,0.08046919107437134,0.3431,1,2,NaN,NaN,NaN,true,,,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,true,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,true,,,,,,,NaN,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2669173163,747,13,2,74,55,F. Christensen,86elyas9hffkzucaq158gfnit,1,82.1,30.7,2024-04-07T12:41:55.358,2024-04-07T12:43:07,"{""id"": 4931212509, ""qualifierId"": 103, ""value"": ""11.1""}",1.0,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,42.9,11.1,NaN,NaN,NaN,NaN,NaN,true,97.7,48.0,NaN,0.020854433998465538,NaN,3,2,NaN,NaN,NaN,NaN,,,,,,NaN,true,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,NaN,,,,,,,NaN,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2669190595,790,13,2,91,56,M. Gudmann,am3509ake84cde1xhb9264i22,1,71.0,62.4,2024-04-07T12:58:56.480,2024-04-07T13:00:23,"{""id"": 4931299243, ""qualifierId"": 231, ""value"": ""50.9""}",NaN,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,true,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,59.5,19.4,NaN,NaN,NaN,NaN,NaN,NaN,98.4,50.9,NaN,0.03978542983531952,NaN,1,3,NaN,NaN,NaN,true,,,,,,NaN,NaN,NaN,,true,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,NaN,,,,,,,NaN,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2669185459,822,13,2,86,34,L. Henriksen,6g671k5lvgoo2bgub2516q1w4,1,72.1,46.0,2024-04-07T12:53:34.485,2024-04-07T12:54:48,"{""id"": 4931274385, ""qualifierId"": 231, ""value"": ""50""}",NaN,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,Center,NaN,NaN,true,NaN,,NaN,true,NaN,NaN,NaN,NaN,NaN,,NaN,63.0,94.4,NaN,NaN,NaN,NaN,NaN,true,97.7,50,NaN,0.01501623634248972,NaN,1,3,NaN,NaN,NaN,true,,,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,NaN,,,,,,,NaN,,,,,
9p2s410bvc59jz238ugicc3fn,Næstved,2669189427,857,13,2,90,38,F. Christensen,86elyas9hffkzucaq158gfnit,1,91.7,40.1,2024-04-07T12:57:37.644,2024-04-07T12:58:53,"{""id"": 4931292877, ""qualifierId"": 75}",1.0,52ueogvhgs6mzd8fc3oypfh90,Næstved vs HB Køge,2024-04-07,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,36.1,19.4,NaN,NaN,NaN,true,NaN,NaN,98.9,48.7,NaN,0.04693491756916046,NaN,3,2,true,NaN,NaN,NaN,,,,,,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,,,,,,,NaN,,,,,NaN,,,,,,,NaN,,,NaN,,,,,,,NaN,,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569269499,59,15,1,7,44,M. Gudmann,am3509ake84cde1xhb9264i22,1,80.6,61.8,2023-07-21T17:09:23.664,2023-07-24T09:29:59,"{""id"": 4395330821, ""qualifierId"": 458}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,true,NaN,NaN,NaN,true,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,49.8,19,NaN,92.1,54.7,NaN,NaN,NaN,99.4,50.2,67,0.09146583825349808,NaN,1,3,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569269505,60,15,1,7,45,M. Gudmann,am3509ake84cde1xhb9264i22,1,79.8,56.3,2023-07-21T17:09:24.904,2023-07-24T09:29:58,"{""id"": 4395331057, ""qualifierId"": 146, ""value"": ""81.8""}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,true,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,50.9,19,NaN,81.8,55.8,NaN,NaN,NaN,99.1,49.5,68,0.01700548082590103,NaN,3,3,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569269521,61,15,1,7,47,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,79.1,27.2,2023-07-21T17:09:26.469,2023-07-24T09:30:08,"{""id"": 4395327933, ""qualifierId"": 147, ""value"": ""30.9""}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,true,NaN,true,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,49.5,19,NaN,82.5,30.9,NaN,NaN,true,98.9,49.5,69,0.014229006133973598,NaN,2,3,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569270297,89,14,1,9,47,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,92.1,47.9,2023-07-21T17:11:26.375,2023-07-24T09:30:01,"{""id"": 4395330291, ""qualifierId"": 231, ""value"": ""48.9""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,51.9,39.2,NaN,NaN,NaN,true,true,NaN,99.1,48.9,NaN,0.2838771641254425,NaN,1,1,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569271631,120,13,1,13,12,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,53.4,48.7,2023-07-21T17:14:51.383,2023-07-24T09:30:12,"{""id"": 4400407577, ""qualifierId"": 108}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,21.0,12.5,true,NaN,NaN,NaN,NaN,true,93.4,50,NaN,0.012666202150285244,NaN,1,2,NaN,NaN,NaN,true,NaN,true,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,true,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569272991,154,15,1,17,4,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,77.7,45.7,2023-07-21T17:18:43.947,2023-07-24T09:30:10,"{""id"": 4395345803, ""qualifierId"": 233, ""value"": ""140""}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,true,,NaN,53.4,19,NaN,88.1,49.3,NaN,NaN,true,99.1,49.3,140,0.051794156432151794,NaN,1,3,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569275137,216,15,1,23,1,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,87.5,54.6,2023-07-21T17:24:40.755,2023-07-24T09:30:09,"{""id"": 4395356733, ""qualifierId"": 56, ""value"": ""Center""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,true,,NaN,46.8,19,NaN,88.5,54.0,true,NaN,NaN,99.0,51.8,193,0.0957450345158577,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569275955,261,13,1,25,46,P. Larsen,akiwokthm1z7rbifshqhs24t1,1,89.0,28.0,2023-07-21T17:27:25.474,2023-07-24T09:30:05,"{""id"": 4395361387, ""qualifierId"": 327, ""value"": ""2""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,true,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,67.4,11.1,NaN,94.5,45.8,NaN,NaN,true,99.0,46.4,205,0.03376230224967003,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569275975,262,13,1,25,50,D. Bayrak,d2otdesf6fxo0zjmrenoi074k,1,79.9,33.6,2023-07-21T17:27:29.682,2023-07-24T09:30:03,"{""id"": 4395361825, ""qualifierId"": 215}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,Center,NaN,NaN,true,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,64.2,5.6,NaN,NaN,NaN,NaN,NaN,true,98.6,48.7,NaN,0.028079718351364136,NaN,2,3,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,true,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569276163,268,16,1,26,34,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,90.5,36.3,2023-07-21T17:28:13.178,2023-07-24T09:30:06,"{""id"": 4395363463, ""qualifierId"": 214}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,NaN,Center,true,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,NaN,,NaN,50.4,19.6,NaN,NaN,NaN,NaN,true,NaN,94.0,42.2,NaN,0.2531205117702484,0.1411,1,1,true,2023-07-21 18:28:12.359,26:33.256,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,94.9,40.1,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,true,NaN,NaN,,,,,,,,,NaN,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2569278871,271,15,1,35,7,B. Kücükylidiz,bpldj4qdzfdm1n739atcadbmc,1,82.6,70.9,2023-07-21T17:36:46.206,2023-07-24T10:30:23,"{""id"": 4395377631, ""qualifierId"": 22}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,NaN,51.1,19,NaN,86.0,67.3,NaN,NaN,true,98.8,51.3,NaN,0.02657562866806984,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,true,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569278655,376,15,1,34,33,P. Larsen,akiwokthm1z7rbifshqhs24t1,1,92.6,41.7,2023-07-21T17:36:12.607,2023-07-24T10:30:06,"{""id"": 4395376337, ""qualifierId"": 22}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,,NaN,NaN,true,,true,49.4,19,NaN,95.4,44.6,true,NaN,NaN,98.1,44.6,263,0.18836989998817444,NaN,2,3,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2569288505,397,13,2,55,18,A. Hassan,73zwo9lvgzvri6s5gp34b2hnt,1,91.9,54.4,2023-07-21T18:14:25.639,2023-07-24T11:29:35,"{""id"": 4395430215, ""qualifierId"": 327, ""value"": ""1""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,true,true,NaN,NaN,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,69.7,6.9,NaN,98.8,65.9,true,NaN,NaN,98.9,51.4,NaN,0.18738102912902832,NaN,2,1,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,true,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569279731,415,13,1,37,35,M. Jensen,619s1phj5bkgkug3aszc1y9cl,1,87.6,50.9,2023-07-21T17:39:14.542,2023-07-21T17:40:37,"{""id"": 4395382533, ""qualifierId"": 22}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,59.2,2.8,NaN,NaN,NaN,true,NaN,NaN,98.1,50.7,NaN,0.0976424589753151,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,true,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569280321,427,15,1,39,34,J. Seehusen,cptyf0icqfjv8wm49pcy0uw44,1,98.3,58.1,2023-07-21T17:41:14.160,2023-07-24T10:30:03,"{""id"": 4395385903, ""qualifierId"": 56, ""value"": ""Center""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,true,NaN,NaN,NaN,NaN,NaN,true,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,52.7,18.4,NaN,99.5,53.8,true,NaN,NaN,NaN,NaN,298,0.10277441143989563,0.0969,3,2,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,true,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2569291265,462,15,2,64,59,A. Ahmad,4csz412vb3lquessbnf999ct0,1,95.7,71.5,2023-07-21T18:24:06.560,2023-07-24T11:29:49,"{""id"": 4395447399, ""qualifierId"": 322, ""value"": ""0.1047""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,53.6,10.8,NaN,99.3,55.8,NaN,NaN,true,NaN,NaN,720,0.027669860050082207,0.1047,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,true,NaN,NaN,,NaN,,NaN,,true,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569281069,466,15,1,41,26,J. Seehusen,cptyf0icqfjv8wm49pcy0uw44,1,76.8,42.1,2023-07-21T17:43:05.164,2023-07-24T10:30:05,"{""id"": 4395390369, ""qualifierId"": 102, ""value"": ""54.5""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,,NaN,54.5,12.7,NaN,98.4,48.7,true,NaN,NaN,NaN,NaN,297,0.041308049112558365,0.3786,1,2,true,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,true,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569281565,480,13,1,43,2,N. Cavnić,76haeglj7ab88ikhym8hw6uol,1,94.7,55.3,2023-07-21T17:44:42.200,2023-07-24T10:30:13,"{""id"": 4400458779, ""qualifierId"": 61}",NaN,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,46.4,52.8,NaN,NaN,NaN,NaN,NaN,NaN,99.1,50.7,NaN,0.11963779479265213,NaN,3,2,true,NaN,NaN,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,,NaN,,NaN,,NaN,NaN,NaN,,,true,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569285761,535,13,2,47,2,W. Madsen,7ztdirfvd9d0x2yw1v051xzbo,1,86.6,81.6,2023-07-21T18:06:10.261,2023-07-24T10:30:25,"{""id"": 4395415817, ""qualifierId"": 231, ""value"": ""54.2""}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Left,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,,NaN,26.6,86.1,NaN,NaN,NaN,NaN,NaN,true,98.5,54.2,NaN,0.03350016102194786,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,true,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569286801,570,13,2,50,5,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,81.9,62.9,2023-07-21T18:09:13.220,2023-07-21T18:10:25,"{""id"": 4395421307, ""qualifierId"": 29}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,true,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,56.1,5.6,NaN,NaN,NaN,NaN,NaN,true,98.1,50,NaN,0.04997016862034798,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,true,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569287125,582,13,2,51,12,E. Semovski,8qzac8nxm8nxbckdaisnooutw,1,96.7,29.1,2023-07-21T18:10:20.388,2023-07-24T10:30:20,"{""id"": 4395423339, ""qualifierId"": 29}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,NaN,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,,NaN,42.4,22.2,NaN,NaN,NaN,true,NaN,true,97.3,40.3,NaN,0.16811420023441315,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,true,NaN,true,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2569288043,612,15,2,53,48,J. Adedeji,4sgxth7onhb5mu29bgyupby3u,1,89.1,48.5,2023-07-21T18:12:55.971,2023-07-21T18:14:27,"{""id"": 4395428311, ""qualifierId"": 214}",1.0,9atwhxb8lbggll5j9ag0xlst0,Hillerød vs HB Køge,2023-07-21,NaN,true,NaN,true,true,NaN,NaN,NaN,true,Center,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,true,NaN,true,,NaN,46.5,19,NaN,92.8,47.8,true,true,NaN,95.1,47.8,388,0.24049703776836395,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,,NaN,,NaN,,NaN,NaN,NaN,,,NaN,NaN,,,,,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,,,,NaN,NaN,,,NaN,,NaN,NaN,NaN,,,,,,,,,NaN,,,,
