contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,9,15,16,17,18,19,20,22,24,25,26,29,56,63,64,70,72,73,74,75,76,77,78,79,80,81,82,83,84,85,100,102,103,108,114,121,137,139,146,147,153,154,214,215,230,231,233,321,322,323,324,326,327,328,338,353,374,375,390,395,396,458,468,469,23,89,113,120,136,391,61,133,28,87,280,281,282,472,473,60,138,273,86,21,101,160,254,300,65,274,216,217,275,62,343,276,192,66,68
36g6ifzjliec1jqnbtf7yesme,AaB,2613892883,819,13,2,78,21,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,93.0,56.9,2023-11-05T15:40:12.540,2023-11-05T15:41:52,"{""id"": 4635545249, ""qualifierId"": 85}",1.0,9wttoiy0rmseii6s737m7z8r8,AaB vs Helsingør,2023-11-05,,true,NaN,true,NaN,,NaN,NaN,,true,NaN,true,Center,,NaN,,NaN,NaN,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,true,,51.9,59.7,NaN,,,,NaN,NaN,NaN,,true,true,NaN,99.4,49.6,NaN,0.05143539607524872,NaN,,NaN,3,2,true,,,NaN,NaN,,,,NaN,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,NaN,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2613907011,936,15,2,87,27,R. Odada,8bfew6mf9m26cj07fq32uf2wa,1,72.0,49.1,2023-11-05T15:49:17.705,2023-11-05T15:50:43,"{""id"": 4635623639, ""qualifierId"": 328}",NaN,9wttoiy0rmseii6s737m7z8r8,AaB vs Helsingør,2023-11-05,,NaN,NaN,NaN,true,,true,NaN,,true,NaN,NaN,Center,,NaN,,NaN,NaN,NaN,,NaN,,true,,NaN,,true,NaN,,NaN,,50.2,19,NaN,,,,NaN,90.2,49.8,,NaN,NaN,true,98.8,49.6,769,0.01562725380063057,NaN,,NaN,1,3,true,,,NaN,NaN,,,,true,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,NaN,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2613907061,937,13,2,87,28,L. Andersen,8kmwxl1xblwfsb0h40mkgrlcl,1,75.2,34.5,2023-11-05T15:49:19.545,2023-11-05T15:50:32,"{""id"": 4635621325, ""qualifierId"": 326, ""value"": ""1""}",NaN,9wttoiy0rmseii6s737m7z8r8,AaB vs Helsingør,2023-11-05,,NaN,NaN,NaN,true,,true,NaN,,true,NaN,NaN,Center,,NaN,,NaN,NaN,true,,NaN,,NaN,,NaN,,NaN,NaN,,NaN,,50.9,77.8,NaN,,,,NaN,NaN,NaN,,NaN,NaN,true,98.5,49.1,NaN,0.02275778166949749,NaN,,NaN,1,3,NaN,,,NaN,NaN,,,,true,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,NaN,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2613911701,982,14,2,90,37,N. Helenius,rv6r0bwbl75er38wklyfpsr9,1,82.2,45.5,2023-11-05T15:52:28.940,2023-11-05T15:55:18,"{""id"": 4635649793, ""qualifierId"": 231, ""value"": ""48.7""}",1.0,9wttoiy0rmseii6s737m7z8r8,AaB vs Helsingør,2023-11-05,,NaN,NaN,NaN,true,,true,true,,NaN,NaN,true,Center,,NaN,,NaN,true,NaN,,NaN,,NaN,,NaN,,NaN,NaN,,NaN,,55.5,6.3,NaN,,,,NaN,NaN,NaN,,NaN,NaN,true,99.0,48.7,NaN,0.08549775928258896,NaN,,NaN,3,2,NaN,,,NaN,NaN,,,,NaN,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,NaN,NaN,,,,,,,,,,,,
36g6ifzjliec1jqnbtf7yesme,AaB,2613919003,1051,15,2,97,58,Diego Caballo,974s3rwvb2ls1k1no4hlaz8ph,1,73.1,61.4,2023-11-05T15:59:48.617,2023-11-05T16:05:07,"{""id"": 4635701133, ""qualifierId"": 139}",NaN,9wttoiy0rmseii6s737m7z8r8,AaB vs Helsingør,2023-11-05,,NaN,NaN,NaN,true,,NaN,NaN,,NaN,NaN,NaN,Center,,NaN,,true,NaN,NaN,,NaN,,NaN,,true,,true,NaN,,NaN,,45.4,15.3,true,,,,true,88.2,52.5,,NaN,NaN,true,97.7,50.4,NaN,0.009914048947393894,NaN,,NaN,1,3,true,,,NaN,NaN,,,,true,,,,NaN,,,,,NaN,NaN,,,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,true,NaN,,,,,,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615764113,37,13,1,2,50,F. Hasani,71wfumggsne28ieaiuwezyaj9,1,83.5,47.8,2023-11-10T18:04:24.769,2023-11-10T18:05:38,"{""id"": 4645648027, ""qualifierId"": 22}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.5,63.9,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.2,50.2,NaN,0.05156395956873894,NaN,NaN,NaN,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615766443,80,15,1,6,49,M. Mouritz,ezbixgm2km8iapnsl57bn4wkp,1,82.6,77.1,2023-11-10T18:08:23.610,2023-11-13T19:29:36,"{""id"": 4656712191, ""qualifierId"": 18}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,true,true,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.6,0.6,NaN,NaN,NaN,,NaN,96.2,54.3,NaN,NaN,NaN,NaN,NaN,NaN,76,0.026921644806861877,0.0882,NaN,NaN,1,2,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615768203,102,13,1,9,29,F. Hasani,71wfumggsne28ieaiuwezyaj9,1,93.6,47.3,2023-11-10T18:11:03.185,2023-11-13T19:29:32,"{""id"": 4645669881, ""qualifierId"": 17}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,true,,true,NaN,,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,43.2,27.8,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,true,NaN,99.3,46.8,NaN,0.4935610592365265,NaN,NaN,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615769313,114,13,1,11,17,F. Hasani,71wfumggsne28ieaiuwezyaj9,1,87.3,44.9,2023-11-10T18:12:51.460,2023-11-13T19:29:34,"{""id"": 4645676643, ""qualifierId"": 102, ""value"": ""58.8""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,NaN,NaN,true,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,58.8,18.1,true,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.9,50.2,NaN,0.03840473294258118,NaN,NaN,NaN,3,3,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615770209,141,14,1,12,34,T. Bany,6w9yjs87tue7noq71ftksxez8,1,88.5,45.0,2023-11-10T18:14:08.216,2023-11-13T19:29:25,"{""id"": 4645682979, ""qualifierId"": 103, ""value"": ""39.2""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,true,true,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,47.1,39.2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,NaN,92.0,57.2,NaN,0.40561404824256897,NaN,NaN,true,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,1010,28au4d4f4tewpp8mxdcn481jr,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615772599,165,13,1,16,4,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,73.2,26.1,2023-11-10T18:17:38.631,2023-11-13T19:29:37,"{""id"": 4645693045, ""qualifierId"": 102, ""value"": ""51.9""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,51.9,54.2,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.1,46.8,NaN,0.02037559077143669,NaN,NaN,true,1,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615773455,185,15,1,17,53,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,92.5,36.7,2023-11-10T18:19:26.886,2023-11-13T19:29:26,"{""id"": 4645697483, ""qualifierId"": 147, ""value"": ""43.1""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,true,NaN,NaN,NaN,,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,48.4,12.7,NaN,NaN,NaN,,NaN,96.4,43.1,NaN,true,true,NaN,NaN,NaN,177,0.3499930500984192,0.69,NaN,true,2,1,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615775887,234,15,1,24,26,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,86.5,63.3,2023-11-10T18:26:00.275,2023-11-13T19:29:31,"{""id"": 4645711185, ""qualifierId"": 22}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,NaN,true,NaN,NaN,,true,Center,NaN,true,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,49.5,7.6,NaN,true,NaN,,NaN,96.9,53.3,NaN,true,NaN,NaN,NaN,NaN,234,0.14240676164627075,0.0282,NaN,NaN,1,1,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,true,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615777981,277,13,1,29,32,M. Brems,2n4w77c099dyp51f44djz50tm,1,91.9,68.2,2023-11-10T18:31:06.177,2023-11-13T19:29:23,"{""id"": 4645724363, ""qualifierId"": 102, ""value"": ""40.7""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,NaN,true,NaN,NaN,,true,Center,NaN,true,,true,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.7,38.9,true,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,98.2,51.4,NaN,0.07012823969125748,NaN,NaN,NaN,1,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615779367,313,13,1,32,26,M. Knudsen,7mz3eeftobqmj35uu0ax1vbhl,1,95.7,39.4,2023-11-10T18:34:00.471,2023-11-13T19:29:27,"{""id"": 4645732291, ""qualifierId"": 321, ""value"": ""0.08522594720125198""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,59.0,16.7,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,99.3,46.9,NaN,0.08522594720125198,NaN,NaN,true,3,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,true,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615780073,326,15,1,33,30,O. Drost,1n4t6k5k2on5iihoc59brxi3t,1,88.0,30.3,2023-11-10T18:35:04.762,2023-11-13T19:29:29,"{""id"": 4645736269, ""qualifierId"": 63}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,true,true,NaN,NaN,,true,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,47.5,19,NaN,NaN,NaN,,NaN,93.2,37.7,NaN,NaN,NaN,true,98.1,46.9,291,0.03701072186231613,NaN,NaN,true,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615783097,368,15,1,38,1,M. Knudsen,7mz3eeftobqmj35uu0ax1vbhl,1,92.3,27.9,2023-11-10T18:39:35.437,2023-11-13T20:29:25,"{""id"": 4645757221, ""qualifierId"": 103, ""value"": ""19""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,true,true,NaN,NaN,,NaN,Center,true,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,true,48.0,19,NaN,NaN,NaN,,NaN,95.3,38.4,NaN,NaN,NaN,true,98.8,44.9,334,0.031172331422567368,NaN,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615783153,369,15,1,38,4,O. Drost,1n4t6k5k2on5iihoc59brxi3t,1,88.2,57.6,2023-11-10T18:39:38.725,2023-11-10T18:43:52,"{""id"": 4645766325, ""qualifierId"": 322, ""value"": ""0.0222""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,50.3,8.2,NaN,NaN,NaN,,NaN,98.8,50.0,NaN,NaN,NaN,NaN,NaN,NaN,335,0.11082018166780472,0.0222,NaN,NaN,2,3,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615783199,370,15,1,38,8,M. Christensen,a8zxp4qf5nw7eumulk3z3d15g,1,84.0,46.8,2023-11-10T18:39:42.714,2023-11-13T20:29:28,"{""id"": 4645767799, ""qualifierId"": 231, ""value"": ""48.9""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,NaN,true,NaN,NaN,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,53.7,19,NaN,NaN,NaN,,NaN,97.1,51.6,NaN,NaN,NaN,NaN,98.9,48.9,336,0.08622953295707703,NaN,true,NaN,2,2,true,369,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615785735,391,15,1,41,49,T. Bany,6w9yjs87tue7noq71ftksxez8,1,73.9,53.6,2023-11-10T18:43:23.372,2023-11-13T20:29:26,"{""id"": 4645768469, ""qualifierId"": 18}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.2,1.3,NaN,NaN,NaN,,NaN,94.9,51.8,NaN,NaN,NaN,true,NaN,NaN,406,0.02992636151611805,0.2238,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615785107,401,15,1,40,51,F. Christensen,9b89pmcjk6re94bjp0ixeatjo,1,94.6,71.5,2023-11-10T18:42:25.171,2023-11-13T20:29:29,"{""id"": 4656834141, ""qualifierId"": 154}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.3,16.5,NaN,NaN,NaN,,NaN,98.8,55.4,NaN,true,NaN,true,NaN,NaN,370,0.035626333206892014,0.1217,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,true,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,true,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615789191,462,15,1,47,3,M. Knudsen,7mz3eeftobqmj35uu0ax1vbhl,1,75.4,33.9,2023-11-10T18:48:37.153,2023-11-13T20:29:19,"{""id"": 4645788703, ""qualifierId"": 233, ""value"": ""431""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,53.2,7.0,NaN,NaN,NaN,,NaN,96.7,48.6,NaN,NaN,NaN,true,NaN,NaN,431,0.018009163439273834,0.2171,NaN,NaN,2,2,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615789465,465,15,1,47,35,M. Brems,2n4w77c099dyp51f44djz50tm,1,80.8,63.5,2023-11-10T18:49:09.161,2023-11-13T20:29:23,"{""id"": 4645790521, ""qualifierId"": 103, ""value"": ""19""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,NaN,NaN,NaN,true,,NaN,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,true,NaN,NaN,NaN,NaN,46.7,19,NaN,NaN,NaN,,true,91.1,54.5,NaN,NaN,NaN,true,98.5,51.1,NaN,0.02163497917354107,NaN,NaN,NaN,2,3,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615801071,488,13,2,47,1,O. Drost,1n4t6k5k2on5iihoc59brxi3t,1,80.4,50.0,2023-11-10T19:06:24.381,2023-11-10T19:07:38,"{""id"": 4645847219, ""qualifierId"": 327, ""value"": ""2""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,true,NaN,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,41.8,70.8,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,98.2,50.2,NaN,0.09798883646726608,NaN,NaN,NaN,1,2,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,true,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615813119,566,16,2,58,14,S. Clemmensen,as7qhgi67gngq0nb3zmwg8jro,1,78.9,52.8,2023-11-10T19:17:37.406,2023-11-13T21:29:30,"{""id"": 4656923411, ""qualifierId"": 396, ""value"": ""49.5""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,true,,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,45.7,4.4,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,true,true,true,88.6,51.4,NaN,0.15796713531017303,0.8316,NaN,NaN,3,1,true,NaN,,2023-11-10 19:17:36.072,58:12.892,,11.1,49.5,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615810509,575,13,2,55,43,J. Johansson,5r4gz9m0mvpu7b8mcx1o1zn55,1,88.4,42.4,2023-11-10T19:15:06.924,2023-11-13T21:29:41,"{""id"": 4645896261, ""qualifierId"": 103, ""value"": ""5.6""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,true,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,58.8,5.6,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.2,50,NaN,0.07379841804504395,NaN,NaN,NaN,3,3,NaN,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615823923,690,15,2,68,44,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,90.2,50.3,2023-11-10T19:28:08.240,2023-11-10T19:29:51,"{""id"": 4645967631, ""qualifierId"": 147, ""value"": ""50.2""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,true,true,NaN,NaN,,NaN,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,50.0,19,NaN,NaN,NaN,,NaN,93.6,50.2,NaN,NaN,NaN,NaN,99.8,49.6,645,0.11435466259717941,NaN,NaN,NaN,3,2,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615823971,691,15,2,68,47,M. Brems,2n4w77c099dyp51f44djz50tm,1,92.0,66.6,2023-11-10T19:28:10.705,2023-11-13T21:29:33,"{""id"": 4645968717, ""qualifierId"": 103, ""value"": ""19""}",NaN,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,NaN,NaN,,NaN,true,NaN,NaN,,NaN,Center,NaN,true,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,51.3,19,true,NaN,NaN,,NaN,93.7,63.4,NaN,NaN,NaN,NaN,97.6,53.4,646,0.05429745838046074,NaN,NaN,NaN,2,2,true,NaN,,NaN,NaN,,NaN,NaN,true,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
ajtb177oqwawkdwbqhldmq6mx,B 93,2615829945,697,15,2,75,29,J. Erenbjerg,a6z9meo0yksv97ntwe0q2k650,1,90.9,47.0,2023-11-10T19:34:52.776,2023-11-13T21:29:38,"{""id"": 4646000811, ""qualifierId"": 147, ""value"": ""48.7""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,NaN,,true,NaN,,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,true,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.1,0.6,NaN,NaN,NaN,,NaN,95.8,48.7,NaN,true,true,NaN,NaN,NaN,751,0.5655950903892517,0.7557,NaN,NaN,1,1,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2615829041,737,15,2,74,30,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,90.6,46.4,2023-11-10T19:33:53.415,2023-11-13T21:29:31,"{""id"": 4645995515, ""qualifierId"": 322, ""value"": ""0.0809""}",1.0,9ycm3ilayvb8qiuiu4u3d2j2s,B 93 vs Helsingør,2023-11-10,,true,,true,NaN,,NaN,true,NaN,NaN,,true,Center,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,true,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,51.3,1.9,NaN,NaN,NaN,,NaN,98.9,49.3,NaN,true,NaN,NaN,NaN,NaN,681,0.08190983533859253,0.0809,NaN,NaN,2,2,true,NaN,,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,,,,,NaN,,,,,,,,,,NaN,,,,,,,,,NaN,,,,,NaN,,,,,
