contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,q_id,q_qualifierId,q_value,match_id,label,date,type_name,q_qualifier_name
6wwwud48qahpwrfxs20334qk5,Fredericia,2659832659,159,15,1,15,12,M. Fischer,5ezedgrsrflkr1gi8o6eu7j3e,1,74.8,31.6,2024-03-16T12:16:50.676,2024-03-16T12:18:03,"{""id"": 4880853897, ""qualifierId"": 321, ""value"": ""0.025220489129424095""}",1.0,4880853897,321,0.025220489129424095,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2659843125,251,15,1,29,48,S. Larsen,4m7gr5z6b40dj02yrmlwgeluc,1,75.5,23.9,2024-03-16T12:31:26.446,2024-03-16T12:32:40,"{""id"": 4880907437, ""qualifierId"": 321, ""value"": ""0.013107712380588055""}",1.0,4880907437,321,0.013107712380588055,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659840703,255,15,1,26,21,E. Simonsen,45ssaw51hm80y1tfalyesap9m,1,90.8,42.7,2024-03-16T12:27:59.395,2024-03-16T12:29:10,"{""id"": 4880895093, ""qualifierId"": 321, ""value"": ""0.13618707656860352""}",1.0,4880895093,321,0.13618707656860352,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2659853233,326,13,1,42,50,C. Jensen,74m58jsznzu8l89b8h7rkh1bd,1,75.6,68.1,2024-03-16T12:44:28.482,2024-03-16T12:45:45,"{""id"": 4880961521, ""qualifierId"": 321, ""value"": ""0.01704072393476963""}",1.0,4880961521,321,0.01704072393476963,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Miss,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659844677,332,13,1,31,51,E. Simonsen,45ssaw51hm80y1tfalyesap9m,1,75.2,68.8,2024-03-16T12:33:29.551,2024-03-16T12:34:41,"{""id"": 4880915689, ""qualifierId"": 321, ""value"": ""0.016906438395380974""}",NaN,4880915689,321,0.016906438395380974,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Miss,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659847189,369,15,1,34,56,S. Berger,8ngloyr6r0m71p8kgpfe69bvu,1,83.7,75.1,2024-03-16T12:36:35.630,2024-03-16T12:37:48,"{""id"": 4880929067, ""qualifierId"": 321, ""value"": ""0.014040029607713223""}",1.0,4880929067,321,0.014040029607713223,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659848875,401,15,1,37,6,C. Gammelgaard,1hbucfyn2l3bxcw5r4zcb1dlg,1,75.6,24.0,2024-03-16T12:38:44.698,2024-03-16T12:39:56,"{""id"": 4880938145, ""qualifierId"": 321, ""value"": ""0.013107712380588055""}",1.0,4880938145,321,0.013107712380588055,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659854117,447,15,1,44,4,N. Ritter,vhi48idnigudh60qxq6eacph,1,72.6,68.4,2024-03-16T12:45:42.956,2024-03-16T12:46:53,"{""id"": 4880966173, ""qualifierId"": 321, ""value"": ""0.018160361796617508""}",1.0,4880966173,321,0.018160361796617508,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Attempt Saved,Expected Goals
8cfkisxf1fkxdqtt6tx1tup48,HB Køge,2659883277,454,13,2,60,41,J. Seehusen,cptyf0icqfjv8wm49pcy0uw44,1,72.7,40.2,2024-03-16T13:19:51.713,2024-03-16T13:21:07,"{""id"": 4881118481, ""qualifierId"": 321, ""value"": ""0.027026662603020668""}",NaN,4881118481,321,0.027026662603020668,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Miss,Expected Goals
6wwwud48qahpwrfxs20334qk5,Fredericia,2659873931,600,13,2,53,3,E. Simonsen,45ssaw51hm80y1tfalyesap9m,1,84.2,54.0,2024-03-16T13:12:12.854,2024-03-16T13:13:27,"{""id"": 4881067929, ""qualifierId"": 321, ""value"": ""0.054458796977996826""}",1.0,4881067929,321,0.054458796977996826,a6z4sur3o4vlpw7c2uoeel2j8,Fredericia vs HB Køge,2024-03-16,Miss,Expected Goals
