contestantId,team_name,id,eventId,typeId,periodId,timeMin,timeSec,playerName,playerId,outcome,x,y,timeStamp,lastModified,qualifier,assist,match_id,label,date,15,17,18,20,22,23,25,29,56,60,63,64,67,72,73,74,75,77,78,79,80,81,82,83,84,89,102,103,108,114,146,147,153,154,160,214,215,230,231,233,321,322,326,327,328,374,375,391,395,396,458,9,16,24,26,62,70,76,86,100,138,275,323,324,338,353,390,28,61,87,120,121,280,281,282,468,469,472,473,85,101,133,136,113,21,66,19,65,314,68,276,139,254,137,69,216,217,300
a9vw7ikerpr4cuweeeka5aneg,Horsens,2667733189,509,13,2,65,23,A. Saine,7353ysa16qgg30b9z5qiagys4,1,81.9,60.8,2024-04-05T18:22:16.883,2024-04-05T18:23:35,"{""id"": 4923497097, ""qualifierId"": 321, ""value"": ""0.044208843261003494""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,32.3,8.3,NaN,,93.2,45.3,NaN,NaN,NaN,NaN,NaN,98.2,51.1,NaN,0.044208843261003494,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667708167,538,13,1,41,2,N. Schmidt,5dlh0fa9yo6z283w9p58xmnoq,1,94.8,39.9,2024-04-05T17:41:04.552,2024-04-08T16:29:55,"{""id"": 4923364455, ""qualifierId"": 103, ""value"": ""68.1""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,47.7,68.1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.4,47.3,NaN,0.04521191492676735,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2667747327,621,13,2,81,53,J. Beluli,29y19vqfjkvlc8s9gr5v5atqs,1,77.7,69.9,2024-04-05T18:38:47.163,2024-04-05T18:41:01,"{""id"": 4923570133, ""qualifierId"": 102, ""value"": ""62.9""}",NaN,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,62.9,27.8,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6,50.7,NaN,0.017672935500741005,NaN,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
a9vw7ikerpr4cuweeeka5aneg,Horsens,2667748439,630,15,2,82,54,J. Beluli,29y19vqfjkvlc8s9gr5v5atqs,1,85.7,30.6,2024-04-05T18:39:48.300,2024-04-05T18:41:04,"{""id"": 4935276261, ""qualifierId"": 324}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,51.6,19,NaN,,87.7,33.6,NaN,NaN,NaN,NaN,NaN,98.5,46.9,1066,0.03824358060956001,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667719447,674,13,2,47,39,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,81.8,49.9,2024-04-05T18:04:32.419,2024-04-08T16:30:05,"{""id"": 4935158259, ""qualifierId"": 391}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,40.8,2.8,NaN,,90.1,47.1,NaN,NaN,NaN,NaN,NaN,98.6,49.8,NaN,0.04258055239915848,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667721317,702,15,2,50,2,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,90.5,28.4,2024-04-05T18:06:56.269,2024-04-08T16:30:01,"{""id"": 4935167723, ""qualifierId"": 100}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,50.8,19,NaN,,94.6,38.1,NaN,NaN,NaN,NaN,NaN,98.2,48.0,379,0.019270339980721474,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667721353,703,13,2,50,6,A. Justinussen,uiyol728wan4mxco2foplknp,1,88.2,63.6,2024-04-05T18:07:00.356,2024-04-08T16:29:57,"{""id"": 4923439447, ""qualifierId"": 328}",NaN,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,5.9,8.3,NaN,,95.1,5.0,NaN,NaN,NaN,NaN,NaN,98.8,51.8,NaN,0.04638831689953804,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667725235,748,13,2,55,21,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,81.1,50.7,2024-04-05T18:12:15.383,2024-04-08T16:30:03,"{""id"": 4923455183, ""qualifierId"": 231, ""value"": ""50.7""}",NaN,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,48.1,66.7,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.5,50.7,NaN,0.0398537702858448,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667727961,803,15,2,59,8,T. Arndal,1n4eldqa7h9jvcx1693zqu06i,1,86.0,35.1,2024-04-05T18:16:01.664,2024-04-08T16:29:58,"{""id"": 4923473551, ""qualifierId"": 233, ""value"": ""449""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,48.3,19,NaN,,89.9,38.8,NaN,NaN,NaN,NaN,NaN,98.8,49.5,449,0.05133850872516632,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667728307,808,13,2,59,28,G. Arndal-Lauritzen,5i6n6yne6fh410vk7p7kkokmi,1,69.5,57.5,2024-04-05T18:16:21.953,2024-04-08T16:30,"{""id"": 4923471805, ""qualifierId"": 231, ""value"": ""50.9""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,51.6,58.3,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,97.3,50.9,NaN,0.011548293754458427,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667735455,896,15,2,68,23,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,92.4,45.2,2024-04-05T18:25:16.641,2024-04-05T18:26:54,"{""id"": 4923510035, ""qualifierId"": 103, ""value"": ""17.1""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,50.2,17.1,NaN,,98.9,49.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,529,0.33087658882141113,0.1818,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667740319,979,15,2,74,50,M. Bruhn,8gqvlydur0v4cpmz1ozqkejh0,1,81.6,51.6,2024-04-05T18:31:43.632,2024-04-05T18:35:18,"{""id"": 4923546177, ""qualifierId"": 103, ""value"": ""19""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,51.1,19,NaN,,87.2,51.4,NaN,NaN,NaN,NaN,NaN,98.9,48.9,578,0.04490213468670845,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667740497,983,14,2,75,1,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,92.1,46.4,2024-04-05T18:31:55.376,2024-04-05T18:33:11,"{""id"": 4923535047, ""qualifierId"": 75}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,44.7,7.0,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.8,48.9,NaN,0.12032667547464371,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667740549,984,15,2,75,2,S. Sharif,9lsylzgf7e3i5zb0fshnxo6xg,1,89.6,33.1,2024-04-05T18:31:56.284,2024-04-05T18:33:18,"{""id"": 4923535467, ""qualifierId"": 102, ""value"": ""47.1""}",NaN,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,47.1,34.2,NaN,,98.8,48.4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,579,0.029368845745921135,0.2895,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,983,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667743647,1019,15,2,78,8,A. Justinussen,uiyol728wan4mxco2foplknp,1,75.6,48.7,2024-04-05T18:35:01.602,2024-04-05T18:37:49,"{""id"": 4923550139, ""qualifierId"": 56, ""value"": ""Center""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,48.8,19,NaN,,82.0,48.7,NaN,NaN,NaN,NaN,NaN,96.9,50,597,0.029125787317752838,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667744303,1033,13,2,78,48,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,84.3,56.4,2024-04-05T18:35:41.769,2024-04-05T19:18:21,"{""id"": 4923553525, ""qualifierId"": 327, ""value"": ""2""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,23.9,8.3,NaN,,89.1,47.7,NaN,NaN,NaN,NaN,NaN,98.9,52.0,NaN,0.050493594259023666,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667746527,1050,13,2,81,9,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,87.2,54.4,2024-04-05T18:38:03.179,2024-04-05T18:39:20,"{""id"": 4923565841, ""qualifierId"": 328}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,51.8,65.3,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.6,50,NaN,0.039074137806892395,NaN,1,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667755695,1133,15,2,89,57,V. Schousboe,bgd377c7d3jfjd3yo3e02f0iy,1,89.5,61.1,2024-04-05T18:46:51.280,2024-04-05T18:52:33,"{""id"": 4923613787, ""qualifierId"": 327, ""value"": ""3""}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,47.8,19,NaN,,92.1,57.8,NaN,NaN,NaN,NaN,NaN,98.0,53.8,707,0.00835870299488306,NaN,2,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2667759717,1180,13,2,93,54,J. Witt,5z7y55t2o577r8ki3i5855as,1,96.1,41.2,2024-04-05T18:50:48.410,2024-04-05T18:52:13,"{""id"": 4923635611, ""qualifierId"": 60}",1.0,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,46.7,68.1,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,99.8,48.2,NaN,0.09617188572883606,NaN,3,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2669919491,1240,15,2,77,6,M. Julø,3bf4r3xgrs0ttlhgzb93as5t6,1,92.4,41.2,2024-04-05T18:33:59.468,2024-04-08T17:15:41,"{""id"": 4935258837, ""qualifierId"": 22}",NaN,52ha115qmogrbxyc0i3ngtwk4,Horsens vs Hillerød,2024-04-05,NaN,NaN,NaN,NaN,NaN,,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,,NaN,,NaN,NaN,NaN,,NaN,NaN,47.2,4.4,NaN,,93.6,42.6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,592,0.2161037176847458,0.1954,3,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,NaN,,,,,,NaN,,,NaN,NaN,NaN,,,,,,,,,,,NaN,,,,NaN,,,,,,,,NaN,NaN,,,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2684996571,72,15,1,5,51,M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,1,72.1,71.5,2024-05-10T17:06:18.137,2024-05-10T17:07:26,"{""id"": 5016845829, ""qualifierId"": 22}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,49.6,19.0,,,98.5,50.2,NaN,NaN,,NaN,NaN,NaN,NaN,55,0.011035948060452938,0.0237,2,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2684997203,77,16,1,7,5,M. Christensen,a8zxp4qf5nw7eumulk3z3d15g,1,87.4,36.0,2024-05-10T17:07:32.193,2024-05-10T18:55:12,"{""id"": 5016851367, ""qualifierId"": 321, ""value"": ""0.14416591823101044""}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,52.9,5.1,,,NaN,NaN,NaN,NaN,,NaN,NaN,93.7,42.2,NaN,0.14416591823101044,0.2616,2,2,NaN,2024-05-10 18:07:31.215,07:04.132,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2685004937,229,15,1,22,59,S. Pingel,3epwf56ozg73hueacwmckk0r9,1,84.2,51.7,2024-05-10T17:23:26.126,2024-05-10T17:24:44,"{""id"": 5016891963, ""qualifierId"": 233, ""value"": ""222""}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,51.2,19,,,86.6,51.6,NaN,NaN,,NaN,NaN,99.3,49.8,222,0.05487622320652008,NaN,3,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2685006605,259,13,1,27,51,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,90.9,53.0,2024-05-10T17:28:18.719,2024-05-10T17:30:18,"{""id"": 5016903097, ""qualifierId"": 328}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,31.8,22.2,,,95.4,46.2,NaN,NaN,,NaN,NaN,98.6,51.3,NaN,0.05247742682695389,NaN,3,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2685006639,260,15,1,27,55,F. Helstrup,5ojtpz2h5kjoaq3cwcfjrf6c5,1,95.8,44.6,2024-05-10T17:28:22.738,2024-05-10T18:03:51,"{""id"": 5016909109, ""qualifierId"": 231, ""value"": ""46.4""}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,50.9,19,,,99.7,50.4,NaN,NaN,,NaN,NaN,97.5,46.4,270,0.15189312398433685,NaN,3,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2685007107,294,15,1,29,11,A. Justinussen,uiyol728wan4mxco2foplknp,1,82.5,56.3,2024-05-10T17:29:38.196,2024-05-10T19:10:17,"{""id"": 5017362889, ""qualifierId"": 154}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,48.7,19,,,84.1,55.6,NaN,NaN,,NaN,NaN,99.4,50.2,270,0.04564215615391731,NaN,3,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2685007131,296,13,1,29,12,M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,1,80.3,58.3,2024-05-10T17:29:39.884,2024-05-10T17:30:48,"{""id"": 5016904699, ""qualifierId"": 231, ""value"": ""50.4""}",NaN,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,0.7,2.8,,,96.4,0.0,NaN,NaN,,NaN,NaN,99.8,50.4,NaN,0.057289812713861465,NaN,2,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2685008507,305,13,1,32,21,F. Karlsen,b8tw9d3b8tgnfezy68vadwnx0,1,79.8,31.0,2024-05-10T17:32:48.188,2024-05-10T17:34:30,"{""id"": 5016913523, ""qualifierId"": 102, ""value"": ""52.1""}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,52.1,62.5,,,NaN,NaN,NaN,NaN,,NaN,NaN,99.1,47.8,NaN,0.026007218286395073,NaN,2,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
4d5ca1j5czw1oo6zu727ggxp,Helsingør,2685012491,345,15,1,39,25,M. Etim,1fjkjzsei9slx2t4zhsqdkve1,1,85.6,70.5,2024-05-10T17:39:52.889,2024-05-10T17:41:01,"{""id"": 5016934463, ""qualifierId"": 146, ""value"": ""98.0""}",1.0,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,49.1,6.3,,,98.0,52.7,NaN,NaN,,NaN,NaN,NaN,NaN,408,0.041176389902830124,0.049,2,2,NaN,NaN,NaN,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
aqtkb4mgrz8c6iqfufj6qjbv9,Hillerød,2685010949,392,16,1,37,1,M. Due Grandt,2tcdx5rp7vujnlid4oqqxdogk,1,84.3,34.6,2024-05-10T17:37:28.389,2024-05-10T17:38:55,"{""id"": 5016926843, ""qualifierId"": 375, ""value"": ""37:00.134""}",NaN,58d9m1rm7j27koq9ko8ombbpw,Hillerød vs Helsingør,2024-05-10,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,Center,NaN,NaN,NaN,,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,,,52.5,1.9,,,NaN,NaN,NaN,NaN,,NaN,NaN,98.9,48.9,NaN,0.04647422581911087,0.2031,2,2,NaN,2024-05-10 18:37:27.217,37:00.134,NaN,,,NaN,,NaN,,,NaN,,NaN,,NaN,,,NaN,NaN,NaN,,,,,,,NaN,NaN,NaN,NaN,,,NaN,,,NaN,NaN,,NaN,,,,NaN,,NaN,NaN,,,,,,,
